Standard,Subject,Grade,Strand,Standard Number,Description
Missouri Learning Standards: Math,Math,12,Reasoning with Equations & Inequalities,A1.REI.C,Represent and solve linear and exponential equations and inequalities graphically.
Missouri Learning Standards: Math,Math,9,Reasoning with Equations & Inequalities,A1.REI.C.6,Explain that the graph of an equation in two variables is the set of all its solutions plotted in the Cartesian coordinate plane.
Missouri Learning Standards: Math,Math,10,Reasoning with Equations & Inequalities,A1.REI.C.6,Explain that the graph of an equation in two variables is the set of all its solutions plotted in the Cartesian coordinate plane.
Missouri Learning Standards: Math,Math,11,Reasoning with Equations & Inequalities,A1.REI.C.6,Explain that the graph of an equation in two variables is the set of all its solutions plotted in the Cartesian coordinate plane.
Missouri Learning Standards: Math,Math,12,Reasoning with Equations & Inequalities,A1.REI.C.6,Explain that the graph of an equation in two variables is the set of all its solutions plotted in the Cartesian coordinate plane.
Missouri Learning Standards: Math,Math,9,Reasoning with Equations & Inequalities,A1.REI.C.7,Graph the solution to a linear inequality in two variables.
Missouri Learning Standards: Math,Math,10,Reasoning with Equations & Inequalities,A1.REI.C.7,Graph the solution to a linear inequality in two variables.
Missouri Learning Standards: Math,Math,11,Reasoning with Equations & Inequalities,A1.REI.C.7,Graph the solution to a linear inequality in two variables.
Missouri Learning Standards: Math,Math,12,Reasoning with Equations & Inequalities,A1.REI.C.7,Graph the solution to a linear inequality in two variables.
Missouri Learning Standards: Math,Math,9,Reasoning with Equations & Inequalities,A1.REI.C.8,Solve problems involving a system of linear inequalities.
Missouri Learning Standards: Math,Math,10,Reasoning with Equations & Inequalities,A1.REI.C.8,Solve problems involving a system of linear inequalities.
Missouri Learning Standards: Math,Math,11,Reasoning with Equations & Inequalities,A1.REI.C.8,Solve problems involving a system of linear inequalities.
Missouri Learning Standards: Math,Math,12,Reasoning with Equations & Inequalities,A1.REI.C.8,Solve problems involving a system of linear inequalities.
Missouri Learning Standards: Math,Math,9,Arithmetic with Polynomials & Rational Expressions,A1.APR.A,Perform operations on polynomials.
Missouri Learning Standards: Math,Math,10,Arithmetic with Polynomials & Rational Expressions,A1.APR.A,Perform operations on polynomials.
Missouri Learning Standards: Math,Math,11,Arithmetic with Polynomials & Rational Expressions,A1.APR.A,Perform operations on polynomials.
Missouri Learning Standards: Math,Math,12,Arithmetic with Polynomials & Rational Expressions,A1.APR.A,Perform operations on polynomials.
Missouri Learning Standards: Math,Math,9,Arithmetic with Polynomials & Rational Expressions,A1.APR.A.1,"Add, subtract and multiply polynomials, and understand that polynomials follow the same general rules of arithmetic and are closed under these operations."
Missouri Learning Standards: Math,Math,10,Arithmetic with Polynomials & Rational Expressions,A1.APR.A.1,"Add, subtract and multiply polynomials, and understand that polynomials follow the same general rules of arithmetic and are closed under these operations."
Missouri Learning Standards: Math,Math,11,Arithmetic with Polynomials & Rational Expressions,A1.APR.A.1,"Add, subtract and multiply polynomials, and understand that polynomials follow the same general rules of arithmetic and are closed under these operations."
Missouri Learning Standards: Math,Math,12,Arithmetic with Polynomials & Rational Expressions,A1.APR.A.1,"Add, subtract and multiply polynomials, and understand that polynomials follow the same general rules of arithmetic and are closed under these operations."
Missouri Learning Standards: Math,Math,9,Arithmetic with Polynomials & Rational Expressions,A1.APR.A.2,Divide polynomials by monomials.
Missouri Learning Standards: Math,Math,10,Arithmetic with Polynomials & Rational Expressions,A1.APR.A.2,Divide polynomials by monomials.
Missouri Learning Standards: Math,Math,11,Arithmetic with Polynomials & Rational Expressions,A1.APR.A.2,Divide polynomials by monomials.
Missouri Learning Standards: Math,Math,12,Arithmetic with Polynomials & Rational Expressions,A1.APR.A.2,Divide polynomials by monomials.
Missouri Learning Standards: Math,Math,9,Interpreting Functions,A1.IF.A,Understand the concept of a function and use function notation.
Missouri Learning Standards: Math,Math,10,Interpreting Functions,A1.IF.A,Understand the concept of a function and use function notation.
Missouri Learning Standards: Math,Math,11,Interpreting Functions,A1.IF.A,Understand the concept of a function and use function notation.
Missouri Learning Standards: Math,Math,12,Interpreting Functions,A1.IF.A,Understand the concept of a function and use function notation.
Missouri Learning Standards: Math,Math,9,Interpreting Functions,A1.IF.A.1,Understand that a function from one set (domain) to another set (range) assigns to each element of the domain exactly one element of the range.
Missouri Learning Standards: Math,Math,10,Interpreting Functions,A1.IF.A.1,Understand that a function from one set (domain) to another set (range) assigns to each element of the domain exactly one element of the range.
Missouri Learning Standards: Math,Math,11,Interpreting Functions,A1.IF.A.1,Understand that a function from one set (domain) to another set (range) assigns to each element of the domain exactly one element of the range.
Missouri Learning Standards: Math,Math,12,Interpreting Functions,A1.IF.A.1,Understand that a function from one set (domain) to another set (range) assigns to each element of the domain exactly one element of the range.
Missouri Learning Standards: Math,Math,9,Interpreting Functions,A1.IF.A.1.a,Represent a function using function notation.
Missouri Learning Standards: Math,Math,10,Interpreting Functions,A1.IF.A.1.a,Represent a function using function notation.
Missouri Learning Standards: Math,Math,11,Interpreting Functions,A1.IF.A.1.a,Represent a function using function notation.
Missouri Learning Standards: Math,Math,12,Interpreting Functions,A1.IF.A.1.a,Represent a function using function notation.
Missouri Learning Standards: Math,Math,9,Interpreting Functions,A1.IF.A.1.b,Understand that the graph of a function labeled f
Missouri Learning Standards: Math,Math,10,Interpreting Functions,A1.IF.A.1.b,Understand that the graph of a function labeled f
Missouri Learning Standards: Math,Math,11,Interpreting Functions,A1.IF.A.1.b,Understand that the graph of a function labeled f
Missouri Learning Standards: Math,Math,12,Interpreting Functions,A1.IF.A.1.b,Understand that the graph of a function labeled f
Missouri Learning Standards: Math,Math,9,Interpreting Functions,A1.IF.A.2,"Use function notation to evaluate functions for inputs in their domains, and interpret statements that use function notation in terms of a context."
Missouri Learning Standards: Math,Math,10,Interpreting Functions,A1.IF.A.2,"Use function notation to evaluate functions for inputs in their domains, and interpret statements that use function notation in terms of a context."
Missouri Learning Standards: Math,Math,11,Interpreting Functions,A1.IF.A.2,"Use function notation to evaluate functions for inputs in their domains, and interpret statements that use function notation in terms of a context."
Missouri Learning Standards: Math,Math,12,Interpreting Functions,A1.IF.A.2,"Use function notation to evaluate functions for inputs in their domains, and interpret statements that use function notation in terms of a context."
Missouri Learning Standards: Math,Math,9,Interpreting Functions,A1.IF.B,"Interpret linear, quadratic and exponential functions in terms of the context."
Missouri Learning Standards: Math,Math,10,Interpreting Functions,A1.IF.B,"Interpret linear, quadratic and exponential functions in terms of the context."
Missouri Learning Standards: Math,Math,11,Interpreting Functions,A1.IF.B,"Interpret linear, quadratic and exponential functions in terms of the context."
Missouri Learning Standards: Math,Math,12,Interpreting Functions,A1.IF.B,"Interpret linear, quadratic and exponential functions in terms of the context."
Missouri Learning Standards: Math,Math,9,Interpreting Functions,A1.IF.B.3,"Using tables, graphs and verbal descriptions, interpret key characteristics of a function that models the relationship between two quantities."
Missouri Learning Standards: Math,Math,10,Interpreting Functions,A1.IF.B.3,"Using tables, graphs and verbal descriptions, interpret key characteristics of a function that models the relationship between two quantities."
Missouri Learning Standards: Math,Math,11,Interpreting Functions,A1.IF.B.3,"Using tables, graphs and verbal descriptions, interpret key characteristics of a function that models the relationship between two quantities."
Missouri Learning Standards: Math,Math,12,Interpreting Functions,A1.IF.B.3,"Using tables, graphs and verbal descriptions, interpret key characteristics of a function that models the relationship between two quantities."
Missouri Learning Standards: Math,Math,9,Interpreting Functions,A1.IF.B.4,"Relate the domain and range of a function to its graph and, where applicable, to the quantitative relationship it describes."
Missouri Learning Standards: Math,Math,10,Interpreting Functions,A1.IF.B.4,"Relate the domain and range of a function to its graph and, where applicable, to the quantitative relationship it describes."
Missouri Learning Standards: Math,Math,11,Interpreting Functions,A1.IF.B.4,"Relate the domain and range of a function to its graph and, where applicable, to the quantitative relationship it describes."
Missouri Learning Standards: Math,Math,12,Interpreting Functions,A1.IF.B.4,"Relate the domain and range of a function to its graph and, where applicable, to the quantitative relationship it describes."
Missouri Learning Standards: Math,Math,9,Interpreting Functions,A1.IF.B.5,Determine the average rate of change of a function over a specified interval and interpret the meaning.
Missouri Learning Standards: Math,Math,10,Interpreting Functions,A1.IF.B.5,Determine the average rate of change of a function over a specified interval and interpret the meaning.
Missouri Learning Standards: Math,Math,11,Interpreting Functions,A1.IF.B.5,Determine the average rate of change of a function over a specified interval and interpret the meaning.
Missouri Learning Standards: Math,Math,12,Interpreting Functions,A1.IF.B.5,Determine the average rate of change of a function over a specified interval and interpret the meaning.
Missouri Learning Standards: Math,Math,9,Interpreting Functions,A1.IF.B.6,Interpret the parameters of a linear or exponential function in terms of the context.
Missouri Learning Standards: Math,Math,10,Interpreting Functions,A1.IF.B.6,Interpret the parameters of a linear or exponential function in terms of the context.
Missouri Learning Standards: Math,Math,11,Interpreting Functions,A1.IF.B.6,Interpret the parameters of a linear or exponential function in terms of the context.
Missouri Learning Standards: Math,Math,12,Interpreting Functions,A1.IF.B.6,Interpret the parameters of a linear or exponential function in terms of the context.
Missouri Learning Standards: Math,Math,9,Interpreting Functions,A1.IF.C,"Analyze linear, quadratic and exponential functions using different representations."
Missouri Learning Standards: Math,Math,10,Interpreting Functions,A1.IF.C,"Analyze linear, quadratic and exponential functions using different representations."
Missouri Learning Standards: Math,Math,11,Interpreting Functions,A1.IF.C,"Analyze linear, quadratic and exponential functions using different representations."
Missouri Learning Standards: Math,Math,12,Interpreting Functions,A1.IF.C,"Analyze linear, quadratic and exponential functions using different representations."
Missouri Learning Standards: Math,Math,9,Interpreting Functions,A1.IF.C.7,Graph functions expressed symbolically and identify and interpret key features of the graph.
Missouri Learning Standards: Math,Math,10,Interpreting Functions,A1.IF.C.7,Graph functions expressed symbolically and identify and interpret key features of the graph.
Missouri Learning Standards: Math,Math,11,Interpreting Functions,A1.IF.C.7,Graph functions expressed symbolically and identify and interpret key features of the graph.
Missouri Learning Standards: Math,Math,12,Interpreting Functions,A1.IF.C.7,Graph functions expressed symbolically and identify and interpret key features of the graph.
Missouri Learning Standards: Math,Math,9,Interpreting Functions,A1.IF.C.8,Translate between different but equivalent forms of a function to reveal and explain properties of the function and interpret these in terms of a context.
Missouri Learning Standards: Math,Math,10,Interpreting Functions,A1.IF.C.8,Translate between different but equivalent forms of a function to reveal and explain properties of the function and interpret these in terms of a context.
Missouri Learning Standards: Math,Math,11,Interpreting Functions,A1.IF.C.8,Translate between different but equivalent forms of a function to reveal and explain properties of the function and interpret these in terms of a context.
Missouri Learning Standards: Math,Math,12,Interpreting Functions,A1.IF.C.8,Translate between different but equivalent forms of a function to reveal and explain properties of the function and interpret these in terms of a context.
Missouri Learning Standards: Math,Math,9,Interpreting Functions,A1.IF.C.9,Compare the properties of two functions given different representations.
Missouri Learning Standards: Math,Math,10,Interpreting Functions,A1.IF.C.9,Compare the properties of two functions given different representations.
Missouri Learning Standards: Math,Math,11,Interpreting Functions,A1.IF.C.9,Compare the properties of two functions given different representations.
Missouri Learning Standards: Math,Math,12,Interpreting Functions,A1.IF.C.9,Compare the properties of two functions given different representations.
Missouri Learning Standards: Math,Math,9,Building Functions,A1.BF.A,"Build new functions from existing functions (limited to linear, quadratic and exponential)."
Missouri Learning Standards: Math,Math,10,Building Functions,A1.BF.A,"Build new functions from existing functions (limited to linear, quadratic and exponential)."
Missouri Learning Standards: Math,Math,11,Building Functions,A1.BF.A,"Build new functions from existing functions (limited to linear, quadratic and exponential)."
Missouri Learning Standards: Math,Math,12,Building Functions,A1.BF.A,"Build new functions from existing functions (limited to linear, quadratic and exponential)."
Missouri Learning Standards: Math,Math,9,Building Functions,A1.BF.A.1,Analyze the effect of translations and scale changes on functions.
Missouri Learning Standards: Math,Math,10,Building Functions,A1.BF.A.1,Analyze the effect of translations and scale changes on functions.
Missouri Learning Standards: Math,Math,11,Building Functions,A1.BF.A.1,Analyze the effect of translations and scale changes on functions.
Missouri Learning Standards: Math,Math,12,Building Functions,A1.BF.A.1,Analyze the effect of translations and scale changes on functions.
Missouri Learning Standards: Math,Math,9,"Linear, Quadratic & Exponential Models",A1.LQE.A,"Construct and compare linear, quadratic and exponential models and solve problems."
Missouri Learning Standards: Math,Math,10,"Linear, Quadratic & Exponential Models",A1.LQE.A,"Construct and compare linear, quadratic and exponential models and solve problems."
Missouri Learning Standards: Math,Math,11,"Linear, Quadratic & Exponential Models",A1.LQE.A,"Construct and compare linear, quadratic and exponential models and solve problems."
Missouri Learning Standards: Math,Math,12,"Linear, Quadratic & Exponential Models",A1.LQE.A,"Construct and compare linear, quadratic and exponential models and solve problems."
Missouri Learning Standards: Math,Math,9,"Linear, Quadratic & Exponential Models",A1.LQE.A.1,Distinguish between situations that can be modeled with linear or exponential functions.
Missouri Learning Standards: Math,Math,10,"Linear, Quadratic & Exponential Models",A1.LQE.A.1,Distinguish between situations that can be modeled with linear or exponential functions.
Missouri Learning Standards: Math,Math,11,"Linear, Quadratic & Exponential Models",A1.LQE.A.1,Distinguish between situations that can be modeled with linear or exponential functions.
Missouri Learning Standards: Math,Math,12,"Linear, Quadratic & Exponential Models",A1.LQE.A.1,Distinguish between situations that can be modeled with linear or exponential functions.
Missouri Learning Standards: Math,Math,9,"Linear, Quadratic & Exponential Models",A1.LQE.A.1.a,Determine that linear functions change by equal differences over equal intervals.
Missouri Learning Standards: Math,Math,10,"Linear, Quadratic & Exponential Models",A1.LQE.A.1.a,Determine that linear functions change by equal differences over equal intervals.
Missouri Learning Standards: Math,Math,11,"Linear, Quadratic & Exponential Models",A1.LQE.A.1.a,Determine that linear functions change by equal differences over equal intervals.
Missouri Learning Standards: Math,Math,12,"Linear, Quadratic & Exponential Models",A1.LQE.A.1.a,Determine that linear functions change by equal differences over equal intervals.
Missouri Learning Standards: Math,Math,9,"Linear, Quadratic & Exponential Models",A1.LQE.A.1.b,Recognize exponential situations in which a quantity grows or decays by a constant percent rate per unit interval.
Missouri Learning Standards: Math,Math,10,"Linear, Quadratic & Exponential Models",A1.LQE.A.1.b,Recognize exponential situations in which a quantity grows or decays by a constant percent rate per unit interval.
Missouri Learning Standards: Math,Math,11,"Linear, Quadratic & Exponential Models",A1.LQE.A.1.b,Recognize exponential situations in which a quantity grows or decays by a constant percent rate per unit interval.
Missouri Learning Standards: Math,Math,12,"Linear, Quadratic & Exponential Models",A1.LQE.A.1.b,Recognize exponential situations in which a quantity grows or decays by a constant percent rate per unit interval.
Missouri Learning Standards: Math,Math,9,"Linear, Quadratic & Exponential Models",A1.LQE.A.2,"Describe, using graphs and tables, that a quantity increasing exponentially eventually exceeds a quantity increasing linearly or quadratically."
Missouri Learning Standards: Math,Math,10,"Linear, Quadratic & Exponential Models",A1.LQE.A.2,"Describe, using graphs and tables, that a quantity increasing exponentially eventually exceeds a quantity increasing linearly or quadratically."
Missouri Learning Standards: Math,Math,11,"Linear, Quadratic & Exponential Models",A1.LQE.A.2,"Describe, using graphs and tables, that a quantity increasing exponentially eventually exceeds a quantity increasing linearly or quadratically."
Missouri Learning Standards: Math,Math,12,"Linear, Quadratic & Exponential Models",A1.LQE.A.2,"Describe, using graphs and tables, that a quantity increasing exponentially eventually exceeds a quantity increasing linearly or quadratically."
Missouri Learning Standards: Math,Math,9,"Linear, Quadratic & Exponential Models",A1.LQE.A.3,"Construct linear, quadratic and exponential equations given graphs, verbal descriptions or tables."
Missouri Learning Standards: Math,Math,10,"Linear, Quadratic & Exponential Models",A1.LQE.A.3,"Construct linear, quadratic and exponential equations given graphs, verbal descriptions or tables."
Missouri Learning Standards: Math,Math,11,"Linear, Quadratic & Exponential Models",A1.LQE.A.3,"Construct linear, quadratic and exponential equations given graphs, verbal descriptions or tables."
Missouri Learning Standards: Math,Math,12,"Linear, Quadratic & Exponential Models",A1.LQE.A.3,"Construct linear, quadratic and exponential equations given graphs, verbal descriptions or tables."
Missouri Learning Standards: Math,Math,9,"Linear, Quadratic & Exponential Models",A1.LQE.B,Use arithmetic and geometric sequences.
Missouri Learning Standards: Math,Math,10,"Linear, Quadratic & Exponential Models",A1.LQE.B,Use arithmetic and geometric sequences.
Missouri Learning Standards: Math,Math,11,"Linear, Quadratic & Exponential Models",A1.LQE.B,Use arithmetic and geometric sequences.
Missouri Learning Standards: Math,Math,12,"Linear, Quadratic & Exponential Models",A1.LQE.B,Use arithmetic and geometric sequences.
Missouri Learning Standards: Math,Math,9,"Linear, Quadratic & Exponential Models",A1.LQE.B.4,"Write arithmetic and geometric sequences in recursive and explicit forms, and use them to model situations and translate between the two forms."
Missouri Learning Standards: Math,Math,10,"Linear, Quadratic & Exponential Models",A1.LQE.B.4,"Write arithmetic and geometric sequences in recursive and explicit forms, and use them to model situations and translate between the two forms."
Missouri Learning Standards: Math,Math,11,"Linear, Quadratic & Exponential Models",A1.LQE.B.4,"Write arithmetic and geometric sequences in recursive and explicit forms, and use them to model situations and translate between the two forms."
Missouri Learning Standards: Math,Math,12,"Linear, Quadratic & Exponential Models",A1.LQE.B.4,"Write arithmetic and geometric sequences in recursive and explicit forms, and use them to model situations and translate between the two forms."
Missouri Learning Standards: Math,Math,9,"Linear, Quadratic & Exponential Models",A1.LQE.B.5,"Recognize that sequences are functions, sometimes defined recursively, whose domain is a subset of the set of integers."
Missouri Learning Standards: Math,Math,10,"Linear, Quadratic & Exponential Models",A1.LQE.B.5,"Recognize that sequences are functions, sometimes defined recursively, whose domain is a subset of the set of integers."
Missouri Learning Standards: Math,Math,11,"Linear, Quadratic & Exponential Models",A1.LQE.B.5,"Recognize that sequences are functions, sometimes defined recursively, whose domain is a subset of the set of integers."
Missouri Learning Standards: Math,Math,12,"Linear, Quadratic & Exponential Models",A1.LQE.B.5,"Recognize that sequences are functions, sometimes defined recursively, whose domain is a subset of the set of integers."
Missouri Learning Standards: Math,Math,9,"Linear, Quadratic & Exponential Models",A1.LQE.B.6,Find the terms of sequences given an explicit or recursive formula.
Missouri Learning Standards: Math,Math,10,"Linear, Quadratic & Exponential Models",A1.LQE.B.6,Find the terms of sequences given an explicit or recursive formula.
Missouri Learning Standards: Math,Math,11,"Linear, Quadratic & Exponential Models",A1.LQE.B.6,Find the terms of sequences given an explicit or recursive formula.
Missouri Learning Standards: Math,Math,12,"Linear, Quadratic & Exponential Models",A1.LQE.B.6,Find the terms of sequences given an explicit or recursive formula.
Missouri Learning Standards: Math,Math,9,Data and Statistics,A1.DS.A,"Summarize, represent and interpret data."
Missouri Learning Standards: Math,Math,10,Data and Statistics,A1.DS.A,"Summarize, represent and interpret data."
Missouri Learning Standards: Math,Math,11,Data and Statistics,A1.DS.A,"Summarize, represent and interpret data."
Missouri Learning Standards: Math,Math,12,Data and Statistics,A1.DS.A,"Summarize, represent and interpret data."
Missouri Learning Standards: Math,Math,9,Data and Statistics,A1.DS.A.1,Analyze and interpret graphical displays of data.
Missouri Learning Standards: Math,Math,10,Data and Statistics,A1.DS.A.1,Analyze and interpret graphical displays of data.
Missouri Learning Standards: Math,Math,11,Data and Statistics,A1.DS.A.1,Analyze and interpret graphical displays of data.
Missouri Learning Standards: Math,Math,12,Data and Statistics,A1.DS.A.1,Analyze and interpret graphical displays of data.
Missouri Learning Standards: Math,Math,9,Data and Statistics,A1.DS.A.2,Use statistics appropriate to the shape of the data distribution to compare center and spread of two or more different data sets.
Missouri Learning Standards: Math,Math,10,Data and Statistics,A1.DS.A.2,Use statistics appropriate to the shape of the data distribution to compare center and spread of two or more different data sets.
Missouri Learning Standards: Math,Math,11,Data and Statistics,A1.DS.A.2,Use statistics appropriate to the shape of the data distribution to compare center and spread of two or more different data sets.
Missouri Learning Standards: Math,Math,12,Data and Statistics,A1.DS.A.2,Use statistics appropriate to the shape of the data distribution to compare center and spread of two or more different data sets.
Missouri Learning Standards: Math,Math,9,Data and Statistics,A1.DS.A.3,"Interpret differences in shape, center and spreads in the context of the data sets, accounting for possible effects of outliers."
Missouri Learning Standards: Math,Math,10,Data and Statistics,A1.DS.A.3,"Interpret differences in shape, center and spreads in the context of the data sets, accounting for possible effects of outliers."
Missouri Learning Standards: Math,Math,11,Data and Statistics,A1.DS.A.3,"Interpret differences in shape, center and spreads in the context of the data sets, accounting for possible effects of outliers."
Missouri Learning Standards: Math,Math,12,Data and Statistics,A1.DS.A.3,"Interpret differences in shape, center and spreads in the context of the data sets, accounting for possible effects of outliers."
Missouri Learning Standards: Math,Math,9,Data and Statistics,A1.DS.A.4,Summarize data in two-way frequency tables.
Missouri Learning Standards: Math,Math,10,Data and Statistics,A1.DS.A.4,Summarize data in two-way frequency tables.
Missouri Learning Standards: Math,Math,11,Data and Statistics,A1.DS.A.4,Summarize data in two-way frequency tables.
Missouri Learning Standards: Math,Math,12,Data and Statistics,A1.DS.A.4,Summarize data in two-way frequency tables.
Missouri Learning Standards: Math,Math,9,Data and Statistics,A1.DS.A.4.a,Interpret relative frequencies in the context of the data.
Missouri Learning Standards: Math,Math,10,Data and Statistics,A1.DS.A.4.a,Interpret relative frequencies in the context of the data.
Missouri Learning Standards: Math,Math,11,Data and Statistics,A1.DS.A.4.a,Interpret relative frequencies in the context of the data.
Missouri Learning Standards: Math,Math,12,Data and Statistics,A1.DS.A.4.a,Interpret relative frequencies in the context of the data.
Missouri Learning Standards: Math,Math,9,Data and Statistics,A1.DS.A.4.b,Recognize possible associations and trends in the data.
Missouri Learning Standards: Math,Math,10,Data and Statistics,A1.DS.A.4.b,Recognize possible associations and trends in the data.
Missouri Learning Standards: Math,Math,11,Data and Statistics,A1.DS.A.4.b,Recognize possible associations and trends in the data.
Missouri Learning Standards: Math,Math,12,Data and Statistics,A1.DS.A.4.b,Recognize possible associations and trends in the data.
Missouri Learning Standards: Math,Math,9,Data and Statistics,A1.DS.A.5,Construct a scatter plot of bivariate quantitative data describing how the variables are related; determine and use a function that models the relationship.
Missouri Learning Standards: Math,Math,10,Data and Statistics,A1.DS.A.5,Construct a scatter plot of bivariate quantitative data describing how the variables are related; determine and use a function that models the relationship.
Missouri Learning Standards: Math,Math,11,Data and Statistics,A1.DS.A.5,Construct a scatter plot of bivariate quantitative data describing how the variables are related; determine and use a function that models the relationship.
Missouri Learning Standards: Math,Math,12,Data and Statistics,A1.DS.A.5,Construct a scatter plot of bivariate quantitative data describing how the variables are related; determine and use a function that models the relationship.
Missouri Learning Standards: Math,Math,9,Data and Statistics,A1.DS.A.5.a,Construct a linear function to model bivariate data represented on a scatter plot that minimizes residuals.
Missouri Learning Standards: Math,Math,10,Data and Statistics,A1.DS.A.5.a,Construct a linear function to model bivariate data represented on a scatter plot that minimizes residuals.
Missouri Learning Standards: Math,Math,11,Data and Statistics,A1.DS.A.5.a,Construct a linear function to model bivariate data represented on a scatter plot that minimizes residuals.
Missouri Learning Standards: Math,Math,12,Data and Statistics,A1.DS.A.5.a,Construct a linear function to model bivariate data represented on a scatter plot that minimizes residuals.
Missouri Learning Standards: Math,Math,9,Data and Statistics,A1.DS.A.5.b,Construct an exponential function to model bivariate data represented on a scatter plot that minimizes residuals.
Missouri Learning Standards: Math,Math,10,Data and Statistics,A1.DS.A.5.b,Construct an exponential function to model bivariate data represented on a scatter plot that minimizes residuals.
Missouri Learning Standards: Math,Math,11,Data and Statistics,A1.DS.A.5.b,Construct an exponential function to model bivariate data represented on a scatter plot that minimizes residuals.
Missouri Learning Standards: Math,Math,12,Data and Statistics,A1.DS.A.5.b,Construct an exponential function to model bivariate data represented on a scatter plot that minimizes residuals.
Missouri Learning Standards: Math,Math,9,Data and Statistics,A1.DS.A.6,Interpret the slope (rate of change) and the y-intercept (constant term) of a linear model in the context of the data.
Missouri Learning Standards: Math,Math,10,Data and Statistics,A1.DS.A.6,Interpret the slope (rate of change) and the y-intercept (constant term) of a linear model in the context of the data.
Missouri Learning Standards: Math,Math,11,Data and Statistics,A1.DS.A.6,Interpret the slope (rate of change) and the y-intercept (constant term) of a linear model in the context of the data.
Missouri Learning Standards: Math,Math,12,Data and Statistics,A1.DS.A.6,Interpret the slope (rate of change) and the y-intercept (constant term) of a linear model in the context of the data.
Missouri Learning Standards: Math,Math,9,Data and Statistics,A1.DS.A.7,Determine and interpret the correlation coefficient for a linear association.
Missouri Learning Standards: Math,Math,10,Data and Statistics,A1.DS.A.7,Determine and interpret the correlation coefficient for a linear association.
Missouri Learning Standards: Math,Math,11,Data and Statistics,A1.DS.A.7,Determine and interpret the correlation coefficient for a linear association.
Missouri Learning Standards: Math,Math,12,Data and Statistics,A1.DS.A.7,Determine and interpret the correlation coefficient for a linear association.
Missouri Learning Standards: Math,Math,9,Data and Statistics,A1.DS.A.8,Distinguish between correlation and causation.
Missouri Learning Standards: Math,Math,10,Data and Statistics,A1.DS.A.8,Distinguish between correlation and causation.
Missouri Learning Standards: Math,Math,11,Data and Statistics,A1.DS.A.8,Distinguish between correlation and causation.
Missouri Learning Standards: Math,Math,12,Data and Statistics,A1.DS.A.8,Distinguish between correlation and causation.
Missouri Learning Standards: Math,Math,9,Number and Quantity,A2.NQ.A,Extend and use the relationship between rational exponents and radicals.
Missouri Learning Standards: Math,Math,10,Number and Quantity,A2.NQ.A,Extend and use the relationship between rational exponents and radicals.
Missouri Learning Standards: Math,Math,11,Number and Quantity,A2.NQ.A,Extend and use the relationship between rational exponents and radicals.
Missouri Learning Standards: Math,Math,12,Number and Quantity,A2.NQ.A,Extend and use the relationship between rational exponents and radicals.
Missouri Learning Standards: Math,Math,9,Number and Quantity,A2.NQ.A.1,Extend the system of powers and roots to include rational exponents.
Missouri Learning Standards: Math,Math,10,Number and Quantity,A2.NQ.A.1,Extend the system of powers and roots to include rational exponents.
Missouri Learning Standards: Math,Math,11,Number and Quantity,A2.NQ.A.1,Extend the system of powers and roots to include rational exponents.
Missouri Learning Standards: Math,Math,12,Number and Quantity,A2.NQ.A.1,Extend the system of powers and roots to include rational exponents.
Missouri Learning Standards: Math,Math,9,Number and Quantity,A2.NQ.A.2,Create and recognize equivalent expressions involving radical and exponential forms of expressions.
Missouri Learning Standards: Math,Math,10,Number and Quantity,A2.NQ.A.2,Create and recognize equivalent expressions involving radical and exponential forms of expressions.
Missouri Learning Standards: Math,Math,11,Number and Quantity,A2.NQ.A.2,Create and recognize equivalent expressions involving radical and exponential forms of expressions.
Missouri Learning Standards: Math,Math,12,Number and Quantity,A2.NQ.A.2,Create and recognize equivalent expressions involving radical and exponential forms of expressions.
Missouri Learning Standards: Math,Math,9,Number and Quantity,A2.NQ.A.3,"Add, subtract, multiply and divide radical expressions."
Missouri Learning Standards: Math,Math,10,Number and Quantity,A2.NQ.A.3,"Add, subtract, multiply and divide radical expressions."
Missouri Learning Standards: Math,Math,11,Number and Quantity,A2.NQ.A.3,"Add, subtract, multiply and divide radical expressions."
Missouri Learning Standards: Math,Math,12,Number and Quantity,A2.NQ.A.3,"Add, subtract, multiply and divide radical expressions."
Missouri Learning Standards: Math,Math,9,Number and Quantity,A2.NQ.A.4,Solve equations involving rational exponents and/or radicals and identify situations where extraneous solutions may result.
Missouri Learning Standards: Math,Math,10,Number and Quantity,A2.NQ.A.4,Solve equations involving rational exponents and/or radicals and identify situations where extraneous solutions may result.
Missouri Learning Standards: Math,Math,11,Number and Quantity,A2.NQ.A.4,Solve equations involving rational exponents and/or radicals and identify situations where extraneous solutions may result.
Missouri Learning Standards: Math,Math,12,Number and Quantity,A2.NQ.A.4,Solve equations involving rational exponents and/or radicals and identify situations where extraneous solutions may result.
Missouri Learning Standards: Math,Math,9,Number and Quantity,A2.NQ.B,Use complex numbers.
Missouri Learning Standards: Math,Math,10,Number and Quantity,A2.NQ.B,Use complex numbers.
Missouri Learning Standards: Math,Math,11,Number and Quantity,A2.NQ.B,Use complex numbers.
Missouri Learning Standards: Math,Math,12,Number and Quantity,A2.NQ.B,Use complex numbers.
Missouri Learning Standards: Math,Math,9,Number and Quantity,A2.NQ.B.5,Represent complex numbers.
Missouri Learning Standards: Math,Math,10,Number and Quantity,A2.NQ.B.5,Represent complex numbers.
