Standard,Subject,Grade,Strand,Standard Number,Description
Missouri Learning Standards: Science,Science,9,Life Sciences,9-12-LS3.A-1,Develop and use models to clarify relationships DNA in the form of chromosomes is passed from parents to offspring through the processes of meiosis and fertilization in sexual reproduction.
Missouri Learning Standards: Science,Science,10,Life Sciences,9-12-LS3.A-1,Develop and use models to clarify relationships DNA in the form of chromosomes is passed from parents to offspring through the processes of meiosis and fertilization in sexual reproduction.
Missouri Learning Standards: Science,Science,11,Life Sciences,9-12-LS3.A-1,Develop and use models to clarify relationships DNA in the form of chromosomes is passed from parents to offspring through the processes of meiosis and fertilization in sexual reproduction.
Missouri Learning Standards: Science,Science,12,Life Sciences,9-12-LS3.A-1,Develop and use models to clarify relationships DNA in the form of chromosomes is passed from parents to offspring through the processes of meiosis and fertilization in sexual reproduction.
Missouri Learning Standards: Science,Science,9,Life Sciences,9-12-LS3.B-2,Compare and contrast asexual and sexual reproduction with regard to genetic information and variation in offspring.
Missouri Learning Standards: Science,Science,10,Life Sciences,9-12-LS3.B-2,Compare and contrast asexual and sexual reproduction with regard to genetic information and variation in offspring.
Missouri Learning Standards: Science,Science,11,Life Sciences,9-12-LS3.B-2,Compare and contrast asexual and sexual reproduction with regard to genetic information and variation in offspring.
Missouri Learning Standards: Science,Science,12,Life Sciences,9-12-LS3.B-2,Compare and contrast asexual and sexual reproduction with regard to genetic information and variation in offspring.
Missouri Learning Standards: Science,Science,9,Life Sciences,9-12-LS3.B-3,"Develop and use a model to describe why structural changes to genes (mutations) located on chromosomes may affect proteins and may result in harmful, beneficial, or neutral effects to the structure and function of the organism."
Missouri Learning Standards: Science,Science,10,Life Sciences,9-12-LS3.B-3,"Develop and use a model to describe why structural changes to genes (mutations) located on chromosomes may affect proteins and may result in harmful, beneficial, or neutral effects to the structure and function of the organism."
Missouri Learning Standards: Science,Science,11,Life Sciences,9-12-LS3.B-3,"Develop and use a model to describe why structural changes to genes (mutations) located on chromosomes may affect proteins and may result in harmful, beneficial, or neutral effects to the structure and function of the organism."
Missouri Learning Standards: Science,Science,12,Life Sciences,9-12-LS3.B-3,"Develop and use a model to describe why structural changes to genes (mutations) located on chromosomes may affect proteins and may result in harmful, beneficial, or neutral effects to the structure and function of the organism."
Missouri Learning Standards: Science,Science,9,Life Sciences,9-12-LS3.B-4,"Make and defend a claim that inheritable genetic variations may result from: (1) new genetic combinations through meiosis, (2) mutations occurring during replication, and/or (3) mutations caused by environmental factors."
Missouri Learning Standards: Science,Science,10,Life Sciences,9-12-LS3.B-4,"Make and defend a claim that inheritable genetic variations may result from: (1) new genetic combinations through meiosis, (2) mutations occurring during replication, and/or (3) mutations caused by environmental factors."
Missouri Learning Standards: Science,Science,11,Life Sciences,9-12-LS3.B-4,"Make and defend a claim that inheritable genetic variations may result from: (1) new genetic combinations through meiosis, (2) mutations occurring during replication, and/or (3) mutations caused by environmental factors."
Missouri Learning Standards: Science,Science,12,Life Sciences,9-12-LS3.B-4,"Make and defend a claim that inheritable genetic variations may result from: (1) new genetic combinations through meiosis, (2) mutations occurring during replication, and/or (3) mutations caused by environmental factors."
Missouri Learning Standards: Science,Science,9,Life Sciences,9-12-LS3.B-5,Apply concepts of statistics and probability to explain the variation and distribution of expressed traits in a population.
Missouri Learning Standards: Science,Science,10,Life Sciences,9-12-LS3.B-5,Apply concepts of statistics and probability to explain the variation and distribution of expressed traits in a population.
Missouri Learning Standards: Science,Science,11,Life Sciences,9-12-LS3.B-5,Apply concepts of statistics and probability to explain the variation and distribution of expressed traits in a population.
Missouri Learning Standards: Science,Science,12,Life Sciences,9-12-LS3.B-5,Apply concepts of statistics and probability to explain the variation and distribution of expressed traits in a population.
Missouri Learning Standards: Science,Science,6,Life Sciences,6-8-LS4.A-1,Analyze and interpret evidence from the fossil record to infer patterns of environmental change resulting in extinction and changes to life forms throughout the history of the Earth.
Missouri Learning Standards: Science,Science,7,Life Sciences,6-8-LS4.A-1,Analyze and interpret evidence from the fossil record to infer patterns of environmental change resulting in extinction and changes to life forms throughout the history of the Earth.
Missouri Learning Standards: Science,Science,8,Life Sciences,6-8-LS4.A-1,Analyze and interpret evidence from the fossil record to infer patterns of environmental change resulting in extinction and changes to life forms throughout the history of the Earth.
Missouri Learning Standards: Science,Science,9,Life Sciences,9-12-LS4.A-1,Communicate scientific information that common and biological evolution are supported by multiple lines of empirical evidence.
Missouri Learning Standards: Science,Science,10,Life Sciences,9-12-LS4.A-1,Communicate scientific information that common and biological evolution are supported by multiple lines of empirical evidence.
Missouri Learning Standards: Science,Science,11,Life Sciences,9-12-LS4.A-1,Communicate scientific information that common and biological evolution are supported by multiple lines of empirical evidence.
Missouri Learning Standards: Science,Science,12,Life Sciences,9-12-LS4.A-1,Communicate scientific information that common and biological evolution are supported by multiple lines of empirical evidence.
Missouri Learning Standards: Science,Science,9,Life Sciences,9-12-LS4.A-2,Analyze displays of pictorial data to compare patterns of similarities in the embryological development across multiple species to identify relationships not evident in the fully formed anatomy.
Missouri Learning Standards: Science,Science,10,Life Sciences,9-12-LS4.A-2,Analyze displays of pictorial data to compare patterns of similarities in the embryological development across multiple species to identify relationships not evident in the fully formed anatomy.
Missouri Learning Standards: Science,Science,11,Life Sciences,9-12-LS4.A-2,Analyze displays of pictorial data to compare patterns of similarities in the embryological development across multiple species to identify relationships not evident in the fully formed anatomy.
Missouri Learning Standards: Science,Science,12,Life Sciences,9-12-LS4.A-2,Analyze displays of pictorial data to compare patterns of similarities in the embryological development across multiple species to identify relationships not evident in the fully formed anatomy.
Missouri Learning Standards: Science,Science,6,Life Sciences,6-8-LS4.B-2,Construct an explanation based on evidence that describes how genetic variations of traits in a population increase some individuals' probability of surviving and reproducing in a specific environment.
Missouri Learning Standards: Science,Science,7,Life Sciences,6-8-LS4.B-2,Construct an explanation based on evidence that describes how genetic variations of traits in a population increase some individuals' probability of surviving and reproducing in a specific environment.
Missouri Learning Standards: Science,Science,8,Life Sciences,6-8-LS4.B-2,Construct an explanation based on evidence that describes how genetic variations of traits in a population increase some individuals' probability of surviving and reproducing in a specific environment.
Missouri Learning Standards: Science,Science,6,Life Sciences,6-8-LS4.B-3,Gather and synthesize information about the technologies that have changed the way humans influence the inheritance of desired traits in organisms.
Missouri Learning Standards: Science,Science,7,Life Sciences,6-8-LS4.B-3,Gather and synthesize information about the technologies that have changed the way humans influence the inheritance of desired traits in organisms.
Missouri Learning Standards: Science,Science,8,Life Sciences,6-8-LS4.B-3,Gather and synthesize information about the technologies that have changed the way humans influence the inheritance of desired traits in organisms.
Missouri Learning Standards: Science,Science,9,Life Sciences,9-12-LS4.B-3,"Construct an explanation based on evidence that the process of evolution primarily results from four factors: (1) the potential for a species to increase in number, (2) the heritable genetic variation of individuals in a species due to mutation and sexual reproduction, (3) competition for limited resources, and (4) the proliferation of those organisms that are better able to survive and reproduce in the environment."
Missouri Learning Standards: Science,Science,10,Life Sciences,9-12-LS4.B-3,"Construct an explanation based on evidence that the process of evolution primarily results from four factors: (1) the potential for a species to increase in number, (2) the heritable genetic variation of individuals in a species due to mutation and sexual reproduction, (3) competition for limited resources, and (4) the proliferation of those organisms that are better able to survive and reproduce in the environment."
Missouri Learning Standards: Science,Science,11,Life Sciences,9-12-LS4.B-3,"Construct an explanation based on evidence that the process of evolution primarily results from four factors: (1) the potential for a species to increase in number, (2) the heritable genetic variation of individuals in a species due to mutation and sexual reproduction, (3) competition for limited resources, and (4) the proliferation of those organisms that are better able to survive and reproduce in the environment."
Missouri Learning Standards: Science,Science,12,Life Sciences,9-12-LS4.B-3,"Construct an explanation based on evidence that the process of evolution primarily results from four factors: (1) the potential for a species to increase in number, (2) the heritable genetic variation of individuals in a species due to mutation and sexual reproduction, (3) competition for limited resources, and (4) the proliferation of those organisms that are better able to survive and reproduce in the environment."
Missouri Learning Standards: Science,Science,9,Life Sciences,9-12-LS4.B-4,Apply concepts of statistics and probability to support explanations that organisms with an advantageous heritable trait tend to increase in proportion to organisms lacking this trait.
Missouri Learning Standards: Science,Science,10,Life Sciences,9-12-LS4.B-4,Apply concepts of statistics and probability to support explanations that organisms with an advantageous heritable trait tend to increase in proportion to organisms lacking this trait.
Missouri Learning Standards: Science,Science,11,Life Sciences,9-12-LS4.B-4,Apply concepts of statistics and probability to support explanations that organisms with an advantageous heritable trait tend to increase in proportion to organisms lacking this trait.
Missouri Learning Standards: Science,Science,12,Life Sciences,9-12-LS4.B-4,Apply concepts of statistics and probability to support explanations that organisms with an advantageous heritable trait tend to increase in proportion to organisms lacking this trait.
Missouri Learning Standards: Science,Science,6,Life Sciences,6-8-LS4.C-4,Interpret graphical representations to support explanations of how natural selection may lead to increases and decreases of specific traits in populations over time.
Missouri Learning Standards: Science,Science,7,Life Sciences,6-8-LS4.C-4,Interpret graphical representations to support explanations of how natural selection may lead to increases and decreases of specific traits in populations over time.
Missouri Learning Standards: Science,Science,8,Life Sciences,6-8-LS4.C-4,Interpret graphical representations to support explanations of how natural selection may lead to increases and decreases of specific traits in populations over time.
Missouri Learning Standards: Science,Science,9,Life Sciences,9-12-LS4.C-5,Construct an explanation based on evidence for how natural selection leads to adaptation of populations.
Missouri Learning Standards: Science,Science,10,Life Sciences,9-12-LS4.C-5,Construct an explanation based on evidence for how natural selection leads to adaptation of populations.
Missouri Learning Standards: Science,Science,11,Life Sciences,9-12-LS4.C-5,Construct an explanation based on evidence for how natural selection leads to adaptation of populations.
Missouri Learning Standards: Science,Science,12,Life Sciences,9-12-LS4.C-5,Construct an explanation based on evidence for how natural selection leads to adaptation of populations.
Missouri Learning Standards: Science,Science,9,Life Sciences,9-12-LS4.C-6,"Evaluate the evidence supporting claims that changes in environmental conditions may result in: (1) increases in the number of individuals of some species, (2) the emergence of new species over time, and (3) the extinction of other species."
Missouri Learning Standards: Science,Science,10,Life Sciences,9-12-LS4.C-6,"Evaluate the evidence supporting claims that changes in environmental conditions may result in: (1) increases in the number of individuals of some species, (2) the emergence of new species over time, and (3) the extinction of other species."
Missouri Learning Standards: Science,Science,11,Life Sciences,9-12-LS4.C-6,"Evaluate the evidence supporting claims that changes in environmental conditions may result in: (1) increases in the number of individuals of some species, (2) the emergence of new species over time, and (3) the extinction of other species."
Missouri Learning Standards: Science,Science,12,Life Sciences,9-12-LS4.C-6,"Evaluate the evidence supporting claims that changes in environmental conditions may result in: (1) increases in the number of individuals of some species, (2) the emergence of new species over time, and (3) the extinction of other species."
Missouri Learning Standards: Science,Science,9,Life Sciences,9-12-LS4.C-7,Create or revise a model to test a solution to mitigate adverse impacts of human activity on biodiversity.
Missouri Learning Standards: Science,Science,10,Life Sciences,9-12-LS4.C-7,Create or revise a model to test a solution to mitigate adverse impacts of human activity on biodiversity.
Missouri Learning Standards: Science,Science,11,Life Sciences,9-12-LS4.C-7,Create or revise a model to test a solution to mitigate adverse impacts of human activity on biodiversity.
Missouri Learning Standards: Science,Science,12,Life Sciences,9-12-LS4.C-7,Create or revise a model to test a solution to mitigate adverse impacts of human activity on biodiversity.
Missouri Learning Standards: Science,Science,6,Earth and Space Sciences,6-8-ESS1.A-1,Develop and use a model of the Earth-sun-moon system to explain the cyclic patterns of lunar phases and eclipses of the sun and moon.
Missouri Learning Standards: Science,Science,7,Earth and Space Sciences,6-8-ESS1.A-1,Develop and use a model of the Earth-sun-moon system to explain the cyclic patterns of lunar phases and eclipses of the sun and moon.
Missouri Learning Standards: Science,Science,8,Earth and Space Sciences,6-8-ESS1.A-1,Develop and use a model of the Earth-sun-moon system to explain the cyclic patterns of lunar phases and eclipses of the sun and moon.
Missouri Learning Standards: Science,Science,6,Earth and Space Sciences,6-8-ESS1.A-2,"Develop and use a model of the Earth-sun system to explain the cyclical pattern of seasons, which includes the Earth's tilt and directional angle of sunlight on different areas of Earth across the year."
Missouri Learning Standards: Science,Science,7,Earth and Space Sciences,6-8-ESS1.A-2,"Develop and use a model of the Earth-sun system to explain the cyclical pattern of seasons, which includes the Earth's tilt and directional angle of sunlight on different areas of Earth across the year."
Missouri Learning Standards: Science,Science,8,Earth and Space Sciences,6-8-ESS1.A-2,"Develop and use a model of the Earth-sun system to explain the cyclical pattern of seasons, which includes the Earth's tilt and directional angle of sunlight on different areas of Earth across the year."
Missouri Learning Standards: Science,Science,6,Earth and Space Sciences,6-8-ESS1.A-3,Develop and use a model to describe the role of gravity in the motions within galaxies and the solar system.
Missouri Learning Standards: Science,Science,7,Earth and Space Sciences,6-8-ESS1.A-3,Develop and use a model to describe the role of gravity in the motions within galaxies and the solar system.
Missouri Learning Standards: Science,Science,8,Earth and Space Sciences,6-8-ESS1.A-3,Develop and use a model to describe the role of gravity in the motions within galaxies and the solar system.
Missouri Learning Standards: Science,Science,9,Earth and Space Sciences,9-12-ESS1.A-1,Develop a model based on evidence to illustrate the life span of the Sun and the role of nuclear fusion in the Sun's core to release energy in the form of radiation.
Missouri Learning Standards: Science,Science,10,Earth and Space Sciences,9-12-ESS1.A-1,Develop a model based on evidence to illustrate the life span of the Sun and the role of nuclear fusion in the Sun's core to release energy in the form of radiation.
Missouri Learning Standards: Science,Science,11,Earth and Space Sciences,9-12-ESS1.A-1,Develop a model based on evidence to illustrate the life span of the Sun and the role of nuclear fusion in the Sun's core to release energy in the form of radiation.
Missouri Learning Standards: Science,Science,12,Earth and Space Sciences,9-12-ESS1.A-1,Develop a model based on evidence to illustrate the life span of the Sun and the role of nuclear fusion in the Sun's core to release energy in the form of radiation.
Missouri Learning Standards: Science,Science,9,Earth and Space Sciences,9-12-ESS1.A-2,"Construct an explanation of the Big Bang theory based on astronomical evidence of light spectra, motion of distant galaxies, and composition of matter in the universe."
Missouri Learning Standards: Science,Science,10,Earth and Space Sciences,9-12-ESS1.A-2,"Construct an explanation of the Big Bang theory based on astronomical evidence of light spectra, motion of distant galaxies, and composition of matter in the universe."
Missouri Learning Standards: Science,Science,11,Earth and Space Sciences,9-12-ESS1.A-2,"Construct an explanation of the Big Bang theory based on astronomical evidence of light spectra, motion of distant galaxies, and composition of matter in the universe."
Missouri Learning Standards: Science,Science,12,Earth and Space Sciences,9-12-ESS1.A-2,"Construct an explanation of the Big Bang theory based on astronomical evidence of light spectra, motion of distant galaxies, and composition of matter in the universe."
Missouri Learning Standards: Science,Science,9,Earth and Space Sciences,9-12-ESS1.A-3,"Communicate scientific ideas about the way stars, over their life cycle, produce elements."
Missouri Learning Standards: Science,Science,10,Earth and Space Sciences,9-12-ESS1.A-3,"Communicate scientific ideas about the way stars, over their life cycle, produce elements."
Missouri Learning Standards: Science,Science,11,Earth and Space Sciences,9-12-ESS1.A-3,"Communicate scientific ideas about the way stars, over their life cycle, produce elements."
Missouri Learning Standards: Science,Science,12,Earth and Space Sciences,9-12-ESS1.A-3,"Communicate scientific ideas about the way stars, over their life cycle, produce elements."
Missouri Learning Standards: Science,Science,6,Earth and Space Sciences,6-8-ESS1.B-4,Analyze and interpret data to determine scale properties of objects in the solar system.
Missouri Learning Standards: Science,Science,7,Earth and Space Sciences,6-8-ESS1.B-4,Analyze and interpret data to determine scale properties of objects in the solar system.
Missouri Learning Standards: Science,Science,8,Earth and Space Sciences,6-8-ESS1.B-4,Analyze and interpret data to determine scale properties of objects in the solar system.
Missouri Learning Standards: Science,Science,9,Earth and Space Sciences,9-12-ESS1.B-4,Use Kepler's Law to predict the motion of orbiting objects in the solar system.
Missouri Learning Standards: Science,Science,10,Earth and Space Sciences,9-12-ESS1.B-4,Use Kepler's Law to predict the motion of orbiting objects in the solar system.
Missouri Learning Standards: Science,Science,11,Earth and Space Sciences,9-12-ESS1.B-4,Use Kepler's Law to predict the motion of orbiting objects in the solar system.
Missouri Learning Standards: Science,Science,12,Earth and Space Sciences,9-12-ESS1.B-4,Use Kepler's Law to predict the motion of orbiting objects in the solar system.
Missouri Learning Standards: Science,Science,6,Earth and Space Sciences,6-8-ESS1.C-5,Construct a scientific explanation based on evidence from rock strata for how the geologic time scale is used to organize Earth's history.
Missouri Learning Standards: Science,Science,7,Earth and Space Sciences,6-8-ESS1.C-5,Construct a scientific explanation based on evidence from rock strata for how the geologic time scale is used to organize Earth's history.
Missouri Learning Standards: Science,Science,8,Earth and Space Sciences,6-8-ESS1.C-5,Construct a scientific explanation based on evidence from rock strata for how the geologic time scale is used to organize Earth's history.
Missouri Learning Standards: Science,Science,9,Earth and Space Sciences,9-12-ESS1.C-5,"Evaluate evidence of the past and current movements of continental and oceanic crust, the theory of plate tectonics, and relative densities of oceanic and continental rocks to explain why continental rocks are generally much older than rocks of the ocean floor."
Missouri Learning Standards: Science,Science,10,Earth and Space Sciences,9-12-ESS1.C-5,"Evaluate evidence of the past and current movements of continental and oceanic crust, the theory of plate tectonics, and relative densities of oceanic and continental rocks to explain why continental rocks are generally much older than rocks of the ocean floor."
Missouri Learning Standards: Science,Science,11,Earth and Space Sciences,9-12-ESS1.C-5,"Evaluate evidence of the past and current movements of continental and oceanic crust, the theory of plate tectonics, and relative densities of oceanic and continental rocks to explain why continental rocks are generally much older than rocks of the ocean floor."
Missouri Learning Standards: Science,Science,12,Earth and Space Sciences,9-12-ESS1.C-5,"Evaluate evidence of the past and current movements of continental and oceanic crust, the theory of plate tectonics, and relative densities of oceanic and continental rocks to explain why continental rocks are generally much older than rocks of the ocean floor."
Missouri Learning Standards: Science,Science,9,Earth and Space Sciences,9-12-ESS1.C-6,"Apply scientific reasoning and evidence from ancient Earth materials, meteorites, and other planetary surfaces to construct an account of Earth's formation and early history."
Missouri Learning Standards: Science,Science,10,Earth and Space Sciences,9-12-ESS1.C-6,"Apply scientific reasoning and evidence from ancient Earth materials, meteorites, and other planetary surfaces to construct an account of Earth's formation and early history."
Missouri Learning Standards: Science,Science,11,Earth and Space Sciences,9-12-ESS1.C-6,"Apply scientific reasoning and evidence from ancient Earth materials, meteorites, and other planetary surfaces to construct an account of Earth's formation and early history."
Missouri Learning Standards: Science,Science,12,Earth and Space Sciences,9-12-ESS1.C-6,"Apply scientific reasoning and evidence from ancient Earth materials, meteorites, and other planetary surfaces to construct an account of Earth's formation and early history."
Missouri Learning Standards: Science,Science,6,Earth and Space Sciences,6-8-ESS2.A-1,"Develop and use a model to illustrate that energy from the Earth's interior drives convection which cycles Earth's crust leading to melting, crystallization, weathering and deformation of large rock formations, including generation of ocean sea floor at ridges, submergence of ocean sea floor at trenches, mountain building and active volcanic chains."
Missouri Learning Standards: Science,Science,7,Earth and Space Sciences,6-8-ESS2.A-1,"Develop and use a model to illustrate that energy from the Earth's interior drives convection which cycles Earth's crust leading to melting, crystallization, weathering and deformation of large rock formations, including generation of ocean sea floor at ridges, submergence of ocean sea floor at trenches, mountain building and active volcanic chains."
Missouri Learning Standards: Science,Science,8,Earth and Space Sciences,6-8-ESS2.A-1,"Develop and use a model to illustrate that energy from the Earth's interior drives convection which cycles Earth's crust leading to melting, crystallization, weathering and deformation of large rock formations, including generation of ocean sea floor at ridges, submergence of ocean sea floor at trenches, mountain building and active volcanic chains."
Missouri Learning Standards: Science,Science,6,Earth and Space Sciences,6-8-ESS2.A-2,Construct an explanation based on evidence for how geoscience processes have changed Earth's surface at varying time and spatial scales.
Missouri Learning Standards: Science,Science,7,Earth and Space Sciences,6-8-ESS2.A-2,Construct an explanation based on evidence for how geoscience processes have changed Earth's surface at varying time and spatial scales.
Missouri Learning Standards: Science,Science,8,Earth and Space Sciences,6-8-ESS2.A-2,Construct an explanation based on evidence for how geoscience processes have changed Earth's surface at varying time and spatial scales.
Missouri Learning Standards: Science,Science,9,Earth and Space Sciences,9-12-ESS2.A-1,Develop a model to illustrate how Earth's interior and surface processes (constructive and destructive) operate at different spatial and temporal scales to form continental and ocean-floor features.
Missouri Learning Standards: Science,Science,10,Earth and Space Sciences,9-12-ESS2.A-1,Develop a model to illustrate how Earth's interior and surface processes (constructive and destructive) operate at different spatial and temporal scales to form continental and ocean-floor features.
Missouri Learning Standards: Science,Science,11,Earth and Space Sciences,9-12-ESS2.A-1,Develop a model to illustrate how Earth's interior and surface processes (constructive and destructive) operate at different spatial and temporal scales to form continental and ocean-floor features.
Missouri Learning Standards: Science,Science,12,Earth and Space Sciences,9-12-ESS2.A-1,Develop a model to illustrate how Earth's interior and surface processes (constructive and destructive) operate at different spatial and temporal scales to form continental and ocean-floor features.
Missouri Learning Standards: Science,Science,9,Earth and Space Sciences,9-12-ESS2.A-2,Analyze geoscientific data to make the claim that one change to Earth's surface can create changes to other Earth systems.
Missouri Learning Standards: Science,Science,10,Earth and Space Sciences,9-12-ESS2.A-2,Analyze geoscientific data to make the claim that one change to Earth's surface can create changes to other Earth systems.
Missouri Learning Standards: Science,Science,11,Earth and Space Sciences,9-12-ESS2.A-2,Analyze geoscientific data to make the claim that one change to Earth's surface can create changes to other Earth systems.
Missouri Learning Standards: Science,Science,12,Earth and Space Sciences,9-12-ESS2.A-2,Analyze geoscientific data to make the claim that one change to Earth's surface can create changes to other Earth systems.
Missouri Learning Standards: Science,Science,9,Earth and Space Sciences,9-12-ESS2.A-3,Develop a model based on evidence of Earth's interior to describe the cycling of matter by thermal convection.
Missouri Learning Standards: Science,Science,10,Earth and Space Sciences,9-12-ESS2.A-3,Develop a model based on evidence of Earth's interior to describe the cycling of matter by thermal convection.
Missouri Learning Standards: Science,Science,11,Earth and Space Sciences,9-12-ESS2.A-3,Develop a model based on evidence of Earth's interior to describe the cycling of matter by thermal convection.
Missouri Learning Standards: Science,Science,12,Earth and Space Sciences,9-12-ESS2.A-3,Develop a model based on evidence of Earth's interior to describe the cycling of matter by thermal convection.
Missouri Learning Standards: Science,Science,9,Earth and Space Sciences,9-12-ESS2.A-4,Use a model to describe how variations in the flow of energy into and out of Earth's systems result in changes in climate.
Missouri Learning Standards: Science,Science,10,Earth and Space Sciences,9-12-ESS2.A-4,Use a model to describe how variations in the flow of energy into and out of Earth's systems result in changes in climate.
Missouri Learning Standards: Science,Science,11,Earth and Space Sciences,9-12-ESS2.A-4,Use a model to describe how variations in the flow of energy into and out of Earth's systems result in changes in climate.
Missouri Learning Standards: Science,Science,12,Earth and Space Sciences,9-12-ESS2.A-4,Use a model to describe how variations in the flow of energy into and out of Earth's systems result in changes in climate.
Missouri Learning Standards: Science,Science,6,Earth and Space Sciences,6-8-ESS2.B-3,"Analyze and interpret data on the distribution of fossils and rocks, continental shapes, and seafloor structures to provide evidence of the past plate motions."
Missouri Learning Standards: Science,Science,7,Earth and Space Sciences,6-8-ESS2.B-3,"Analyze and interpret data on the distribution of fossils and rocks, continental shapes, and seafloor structures to provide evidence of the past plate motions."
Missouri Learning Standards: Science,Science,8,Earth and Space Sciences,6-8-ESS2.B-3,"Analyze and interpret data on the distribution of fossils and rocks, continental shapes, and seafloor structures to provide evidence of the past plate motions."
Missouri Learning Standards: Science,Science,6,Earth and Space Sciences,6-8-ESS2.C-4,Design and develop a model to describe the cycling of water through Earth's systems driven by energy from the sun and the force of gravity.
Missouri Learning Standards: Science,Science,7,Earth and Space Sciences,6-8-ESS2.C-4,Design and develop a model to describe the cycling of water through Earth's systems driven by energy from the sun and the force of gravity.
Missouri Learning Standards: Science,Science,8,Earth and Space Sciences,6-8-ESS2.C-4,Design and develop a model to describe the cycling of water through Earth's systems driven by energy from the sun and the force of gravity.
Missouri Learning Standards: Science,Science,6,Earth and Space Sciences,6-8-ESS2.C-5,"Research, collect, and analyze data to provide evidence for how the motions and complex interactions of air masses results in changes in weather conditions."
Missouri Learning Standards: Science,Science,7,Earth and Space Sciences,6-8-ESS2.C-5,"Research, collect, and analyze data to provide evidence for how the motions and complex interactions of air masses results in changes in weather conditions."
Missouri Learning Standards: Science,Science,8,Earth and Space Sciences,6-8-ESS2.C-5,"Research, collect, and analyze data to provide evidence for how the motions and complex interactions of air masses results in changes in weather conditions."
Missouri Learning Standards: Science,Science,6,Earth and Space Sciences,6-8-ESS2.C-6,Develop and use a model to describe how unequal heating and rotation of the Earth cause patterns of atmospheric and oceanic circulation that determine regional climates.
Missouri Learning Standards: Science,Science,7,Earth and Space Sciences,6-8-ESS2.C-6,Develop and use a model to describe how unequal heating and rotation of the Earth cause patterns of atmospheric and oceanic circulation that determine regional climates.
Missouri Learning Standards: Science,Science,8,Earth and Space Sciences,6-8-ESS2.C-6,Develop and use a model to describe how unequal heating and rotation of the Earth cause patterns of atmospheric and oceanic circulation that determine regional climates.
Missouri Learning Standards: Science,Science,9,Earth and Space Sciences,9-12-ESS2.C-5,Plan and conduct an investigation of the properties of water and its effects on Earth materials and surface processes.
Missouri Learning Standards: Science,Science,10,Earth and Space Sciences,9-12-ESS2.C-5,Plan and conduct an investigation of the properties of water and its effects on Earth materials and surface processes.
Missouri Learning Standards: Science,Science,11,Earth and Space Sciences,9-12-ESS2.C-5,Plan and conduct an investigation of the properties of water and its effects on Earth materials and surface processes.
Missouri Learning Standards: Science,Science,12,Earth and Space Sciences,9-12-ESS2.C-5,Plan and conduct an investigation of the properties of water and its effects on Earth materials and surface processes.
Missouri Learning Standards: Science,Science,9,Earth and Space Sciences,9-12-ESS2.D-6,"Develop a quantitative model to describe the cycling of carbon among the hydrosphere, atmosphere, geosphere, and biosphere."
Missouri Learning Standards: Science,Science,10,Earth and Space Sciences,9-12-ESS2.D-6,"Develop a quantitative model to describe the cycling of carbon among the hydrosphere, atmosphere, geosphere, and biosphere."
Missouri Learning Standards: Science,Science,11,Earth and Space Sciences,9-12-ESS2.D-6,"Develop a quantitative model to describe the cycling of carbon among the hydrosphere, atmosphere, geosphere, and biosphere."
Missouri Learning Standards: Science,Science,12,Earth and Space Sciences,9-12-ESS2.D-6,"Develop a quantitative model to describe the cycling of carbon among the hydrosphere, atmosphere, geosphere, and biosphere."
Missouri Learning Standards: Science,Science,9,Earth and Space Sciences,9-12-ESS2.E-7,Construct an argument based on evidence about the simultaneous coevolution of Earth's systems and life on Earth.
Missouri Learning Standards: Science,Science,10,Earth and Space Sciences,9-12-ESS2.E-7,Construct an argument based on evidence about the simultaneous coevolution of Earth's systems and life on Earth.
Missouri Learning Standards: Science,Science,11,Earth and Space Sciences,9-12-ESS2.E-7,Construct an argument based on evidence about the simultaneous coevolution of Earth's systems and life on Earth.
Missouri Learning Standards: Science,Science,12,Earth and Space Sciences,9-12-ESS2.E-7,Construct an argument based on evidence about the simultaneous coevolution of Earth's systems and life on Earth.
Missouri Learning Standards: Science,Science,6,Earth and Space Sciences,6-8-ESS3.A-1,"Construct a scientific explanation based on evidence for how the uneven distributions of Earth's mineral, energy, and groundwater resources are the result of past and current geoscience processes and human activity."
Missouri Learning Standards: Science,Science,7,Earth and Space Sciences,6-8-ESS3.A-1,"Construct a scientific explanation based on evidence for how the uneven distributions of Earth's mineral, energy, and groundwater resources are the result of past and current geoscience processes and human activity."
Missouri Learning Standards: Science,Science,8,Earth and Space Sciences,6-8-ESS3.A-1,"Construct a scientific explanation based on evidence for how the uneven distributions of Earth's mineral, energy, and groundwater resources are the result of past and current geoscience processes and human activity."
Missouri Learning Standards: Science,Science,9,Earth and Space Sciences,9-12-ESS3.A-1,"Construct an explanation based on evidence for how the availability of natural resources, occurrence of natural hazards, and changes in climate have influenced human activity."
Missouri Learning Standards: Science,Science,10,Earth and Space Sciences,9-12-ESS3.A-1,"Construct an explanation based on evidence for how the availability of natural resources, occurrence of natural hazards, and changes in climate have influenced human activity."
Missouri Learning Standards: Science,Science,11,Earth and Space Sciences,9-12-ESS3.A-1,"Construct an explanation based on evidence for how the availability of natural resources, occurrence of natural hazards, and changes in climate have influenced human activity."
Missouri Learning Standards: Science,Science,12,Earth and Space Sciences,9-12-ESS3.A-1,"Construct an explanation based on evidence for how the availability of natural resources, occurrence of natural hazards, and changes in climate have influenced human activity."
