Standard,Subject,Grade,Strand,Standard Number,Description
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.1A.2,"Develop, use, and refine models to (1) understand or represent phenomena, processes, and relationships, (2) test devices or solutions, or (3) communicate ideas to others."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.1A.2,"Develop, use, and refine models to (1) understand or represent phenomena, processes, and relationships, (2) test devices or solutions, or (3) communicate ideas to others."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.1A.2,"Develop, use, and refine models to (1) understand or represent phenomena, processes, and relationships, (2) test devices or solutions, or (3) communicate ideas to others."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.1A.2,"Develop, use, and refine models to (1) understand or represent phenomena, processes, and relationships, (2) test devices or solutions, or (3) communicate ideas to others."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.1A.3,"Plan and conduct controlled scientific investigations to answer questions, test hypotheses, and develop explanations: (1) formulate scientific questions and testable hypotheses based on credible scientific information, (2) identify materials, procedures, and variables, (3) use appropriate laboratory equipment, technology, and techniques to collect qualitative and quantitative data, and (4) record and represent data in an appropriate form. Use appropriate safety procedures."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.1A.3,"Plan and conduct controlled scientific investigations to answer questions, test hypotheses, and develop explanations: (1) formulate scientific questions and testable hypotheses based on credible scientific information, (2) identify materials, procedures, and variables, (3) use appropriate laboratory equipment, technology, and techniques to collect qualitative and quantitative data, and (4) record and represent data in an appropriate form. Use appropriate safety procedures."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.1A.3,"Plan and conduct controlled scientific investigations to answer questions, test hypotheses, and develop explanations: (1) formulate scientific questions and testable hypotheses based on credible scientific information, (2) identify materials, procedures, and variables, (3) use appropriate laboratory equipment, technology, and techniques to collect qualitative and quantitative data, and (4) record and represent data in an appropriate form. Use appropriate safety procedures."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.1A.3,"Plan and conduct controlled scientific investigations to answer questions, test hypotheses, and develop explanations: (1) formulate scientific questions and testable hypotheses based on credible scientific information, (2) identify materials, procedures, and variables, (3) use appropriate laboratory equipment, technology, and techniques to collect qualitative and quantitative data, and (4) record and represent data in an appropriate form. Use appropriate safety procedures."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.1A.4,"Analyze and interpret data from informational texts and data collected from investigations using a range of methods (such as tabulation, graphing, or statistical analysis) to (1) reveal patterns and construct meaning, (2) support or refute hypotheses, explanations, claims, or designs, or (3) evaluate the strength of conclusions."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.1A.4,"Analyze and interpret data from informational texts and data collected from investigations using a range of methods (such as tabulation, graphing, or statistical analysis) to (1) reveal patterns and construct meaning, (2) support or refute hypotheses, explanations, claims, or designs, or (3) evaluate the strength of conclusions."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.1A.4,"Analyze and interpret data from informational texts and data collected from investigations using a range of methods (such as tabulation, graphing, or statistical analysis) to (1) reveal patterns and construct meaning, (2) support or refute hypotheses, explanations, claims, or designs, or (3) evaluate the strength of conclusions."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.1A.4,"Analyze and interpret data from informational texts and data collected from investigations using a range of methods (such as tabulation, graphing, or statistical analysis) to (1) reveal patterns and construct meaning, (2) support or refute hypotheses, explanations, claims, or designs, or (3) evaluate the strength of conclusions."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.1A.5,"Use mathematical and computational thinking to (1) use and manipulate appropriate metric units, (2) express relationships between variables for models and investigations, and (3) use grade-level appropriate statistics to analyze data."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.1A.5,"Use mathematical and computational thinking to (1) use and manipulate appropriate metric units, (2) express relationships between variables for models and investigations, and (3) use grade-level appropriate statistics to analyze data."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.1A.5,"Use mathematical and computational thinking to (1) use and manipulate appropriate metric units, (2) express relationships between variables for models and investigations, and (3) use grade-level appropriate statistics to analyze data."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.1A.5,"Use mathematical and computational thinking to (1) use and manipulate appropriate metric units, (2) express relationships between variables for models and investigations, and (3) use grade-level appropriate statistics to analyze data."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.1A.6,"Construct explanations of phenomena using (1) primary or secondary scientific evidence and models, (2) conclusions from scientific investigations, (3) predictions based on observations and measurements, or (4) data communicated in graphs, tables, or diagrams."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.1A.6,"Construct explanations of phenomena using (1) primary or secondary scientific evidence and models, (2) conclusions from scientific investigations, (3) predictions based on observations and measurements, or (4) data communicated in graphs, tables, or diagrams."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.1A.6,"Construct explanations of phenomena using (1) primary or secondary scientific evidence and models, (2) conclusions from scientific investigations, (3) predictions based on observations and measurements, or (4) data communicated in graphs, tables, or diagrams."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.1A.6,"Construct explanations of phenomena using (1) primary or secondary scientific evidence and models, (2) conclusions from scientific investigations, (3) predictions based on observations and measurements, or (4) data communicated in graphs, tables, or diagrams."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.1A.7,"Construct and analyze scientific arguments to support claims, explanations, or designs using evidence and valid reasoning from observations, data, or informational texts."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.1A.7,"Construct and analyze scientific arguments to support claims, explanations, or designs using evidence and valid reasoning from observations, data, or informational texts."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.1A.7,"Construct and analyze scientific arguments to support claims, explanations, or designs using evidence and valid reasoning from observations, data, or informational texts."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.1A.7,"Construct and analyze scientific arguments to support claims, explanations, or designs using evidence and valid reasoning from observations, data, or informational texts."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.1A.8,"Obtain and evaluate scientific information to (1) answer questions, (2) explain or describe phenomena, (3) develop models, (4) evaluate hypotheses, explanations, claims, or designs or (5) identify and/or fill gaps in knowledge. Communicate using the conventions and expectations of scientific writing or oral presentations by (1) evaluating grade-appropriate primary or secondary scientific literature, or (2) reporting the results of student experimental investigations."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.1A.8,"Obtain and evaluate scientific information to (1) answer questions, (2) explain or describe phenomena, (3) develop models, (4) evaluate hypotheses, explanations, claims, or designs or (5) identify and/or fill gaps in knowledge. Communicate using the conventions and expectations of scientific writing or oral presentations by (1) evaluating grade-appropriate primary or secondary scientific literature, or (2) reporting the results of student experimental investigations."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.1A.8,"Obtain and evaluate scientific information to (1) answer questions, (2) explain or describe phenomena, (3) develop models, (4) evaluate hypotheses, explanations, claims, or designs or (5) identify and/or fill gaps in knowledge. Communicate using the conventions and expectations of scientific writing or oral presentations by (1) evaluating grade-appropriate primary or secondary scientific literature, or (2) reporting the results of student experimental investigations."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.1A.8,"Obtain and evaluate scientific information to (1) answer questions, (2) explain or describe phenomena, (3) develop models, (4) evaluate hypotheses, explanations, claims, or designs or (5) identify and/or fill gaps in knowledge. Communicate using the conventions and expectations of scientific writing or oral presentations by (1) evaluating grade-appropriate primary or secondary scientific literature, or (2) reporting the results of student experimental investigations."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.1B,Technology is any modification to the natural world created to fulfill the wants and needs of humans. The engineering design process involves a series of iterative steps used to solve a problem and often leads to the development of a new or improved technology.
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.1B,Technology is any modification to the natural world created to fulfill the wants and needs of humans. The engineering design process involves a series of iterative steps used to solve a problem and often leads to the development of a new or improved technology.
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.1B,Technology is any modification to the natural world created to fulfill the wants and needs of humans. The engineering design process involves a series of iterative steps used to solve a problem and often leads to the development of a new or improved technology.
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.1B,Technology is any modification to the natural world created to fulfill the wants and needs of humans. The engineering design process involves a series of iterative steps used to solve a problem and often leads to the development of a new or improved technology.
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.1B.1,"Construct devices or design solutions using scientific knowledge to solve specific problems or needs: (1) ask questions to identify problems or needs, (2) ask questions about the criteria and constraints of the device or solutions, (3) generate and communicate ideas for possible devices or solutions, (4) build and test devices or solutions, (5) determine if the devices or solutions solved the problem and refine the design if needed, and (6) communicate the results."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.1B.1,"Construct devices or design solutions using scientific knowledge to solve specific problems or needs: (1) ask questions to identify problems or needs, (2) ask questions about the criteria and constraints of the device or solutions, (3) generate and communicate ideas for possible devices or solutions, (4) build and test devices or solutions, (5) determine if the devices or solutions solved the problem and refine the design if needed, and (6) communicate the results."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.1B.1,"Construct devices or design solutions using scientific knowledge to solve specific problems or needs: (1) ask questions to identify problems or needs, (2) ask questions about the criteria and constraints of the device or solutions, (3) generate and communicate ideas for possible devices or solutions, (4) build and test devices or solutions, (5) determine if the devices or solutions solved the problem and refine the design if needed, and (6) communicate the results."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.1B.1,"Construct devices or design solutions using scientific knowledge to solve specific problems or needs: (1) ask questions to identify problems or needs, (2) ask questions about the criteria and constraints of the device or solutions, (3) generate and communicate ideas for possible devices or solutions, (4) build and test devices or solutions, (5) determine if the devices or solutions solved the problem and refine the design if needed, and (6) communicate the results."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.2,The student will demonstrate an understanding of atomic structure and nuclear processes.
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.2,The student will demonstrate an understanding of atomic structure and nuclear processes.
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.2,The student will demonstrate an understanding of atomic structure and nuclear processes.
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.2,The student will demonstrate an understanding of atomic structure and nuclear processes.
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.2A,"The existence of atoms can be used to explain the structure and behavior of matter. Each atom consists of a charged nucleus, consisting of protons and neutrons, surrounded by electrons. The interactions of these electrons between and within atoms are the primary factors that determine the chemical properties of matter. In a neutral atom the number of protons is the same as the number of electrons."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.2A,"The existence of atoms can be used to explain the structure and behavior of matter. Each atom consists of a charged nucleus, consisting of protons and neutrons, surrounded by electrons. The interactions of these electrons between and within atoms are the primary factors that determine the chemical properties of matter. In a neutral atom the number of protons is the same as the number of electrons."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.2A,"The existence of atoms can be used to explain the structure and behavior of matter. Each atom consists of a charged nucleus, consisting of protons and neutrons, surrounded by electrons. The interactions of these electrons between and within atoms are the primary factors that determine the chemical properties of matter. In a neutral atom the number of protons is the same as the number of electrons."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.2A,"The existence of atoms can be used to explain the structure and behavior of matter. Each atom consists of a charged nucleus, consisting of protons and neutrons, surrounded by electrons. The interactions of these electrons between and within atoms are the primary factors that determine the chemical properties of matter. In a neutral atom the number of protons is the same as the number of electrons."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.2A.1,"Obtain and communicate information to describe and compare subatomic particles with regard to mass, location, charge, electrical attractions and repulsions, and impact on the properties of an atom."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.2A.1,"Obtain and communicate information to describe and compare subatomic particles with regard to mass, location, charge, electrical attractions and repulsions, and impact on the properties of an atom."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.2A.1,"Obtain and communicate information to describe and compare subatomic particles with regard to mass, location, charge, electrical attractions and repulsions, and impact on the properties of an atom."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.2A.1,"Obtain and communicate information to describe and compare subatomic particles with regard to mass, location, charge, electrical attractions and repulsions, and impact on the properties of an atom."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.2A.2,Use the Bohr and quantum mechanical models of atomic structure to exemplify how electrons are distributed in atoms.
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.2A.2,Use the Bohr and quantum mechanical models of atomic structure to exemplify how electrons are distributed in atoms.
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.2A.2,Use the Bohr and quantum mechanical models of atomic structure to exemplify how electrons are distributed in atoms.
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.2A.2,Use the Bohr and quantum mechanical models of atomic structure to exemplify how electrons are distributed in atoms.
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.2A.3,Analyze and interpret absorption and emission spectra to support explanations that electrons have discrete energy levels.
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.2A.3,Analyze and interpret absorption and emission spectra to support explanations that electrons have discrete energy levels.
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.2A.3,Analyze and interpret absorption and emission spectra to support explanations that electrons have discrete energy levels.
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.2A.3,Analyze and interpret absorption and emission spectra to support explanations that electrons have discrete energy levels.
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.2B,"In nuclear fusion, lighter nuclei combine to form more stable heavier nuclei and in nuclear fission heavier nuclei are split to form lighter nuclei. The energies in fission and fusion reactions exceed the energies in usual chemical reactions."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.2B,"In nuclear fusion, lighter nuclei combine to form more stable heavier nuclei and in nuclear fission heavier nuclei are split to form lighter nuclei. The energies in fission and fusion reactions exceed the energies in usual chemical reactions."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.2B,"In nuclear fusion, lighter nuclei combine to form more stable heavier nuclei and in nuclear fission heavier nuclei are split to form lighter nuclei. The energies in fission and fusion reactions exceed the energies in usual chemical reactions."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.2B,"In nuclear fusion, lighter nuclei combine to form more stable heavier nuclei and in nuclear fission heavier nuclei are split to form lighter nuclei. The energies in fission and fusion reactions exceed the energies in usual chemical reactions."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.2B.1,"Obtain and communicate information to compare alpha, beta, and gamma radiation in terms of mass, charge, penetrating power, and their practical applications (including medical benefits and associated risks)."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.2B.1,"Obtain and communicate information to compare alpha, beta, and gamma radiation in terms of mass, charge, penetrating power, and their practical applications (including medical benefits and associated risks)."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.2B.1,"Obtain and communicate information to compare alpha, beta, and gamma radiation in terms of mass, charge, penetrating power, and their practical applications (including medical benefits and associated risks)."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.2B.1,"Obtain and communicate information to compare alpha, beta, and gamma radiation in terms of mass, charge, penetrating power, and their practical applications (including medical benefits and associated risks)."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.2B.2,Develop models to exemplify radioactive decay and use the models to explain the concept of half-life and its use in determining the age of materials (such as radiocarbon dating or the use of radioisotopes to date rocks).
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.2B.2,Develop models to exemplify radioactive decay and use the models to explain the concept of half-life and its use in determining the age of materials (such as radiocarbon dating or the use of radioisotopes to date rocks).
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.2B.2,Develop models to exemplify radioactive decay and use the models to explain the concept of half-life and its use in determining the age of materials (such as radiocarbon dating or the use of radioisotopes to date rocks).
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.2B.2,Develop models to exemplify radioactive decay and use the models to explain the concept of half-life and its use in determining the age of materials (such as radiocarbon dating or the use of radioisotopes to date rocks).
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.2B.3,Obtain and communicate information to compare and contrast nuclear fission and nuclear fusion and to explain why the ability to produce low energy nuclear reactions would be a scientific breakthrough.
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.2B.3,Obtain and communicate information to compare and contrast nuclear fission and nuclear fusion and to explain why the ability to produce low energy nuclear reactions would be a scientific breakthrough.
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.2B.3,Obtain and communicate information to compare and contrast nuclear fission and nuclear fusion and to explain why the ability to produce low energy nuclear reactions would be a scientific breakthrough.
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.2B.3,Obtain and communicate information to compare and contrast nuclear fission and nuclear fusion and to explain why the ability to produce low energy nuclear reactions would be a scientific breakthrough.
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.2B.4,Use mathematical and computational thinking to explain the relationship between mass and energy in nuclear reactions (E=mc²).
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.2B.4,Use mathematical and computational thinking to explain the relationship between mass and energy in nuclear reactions (E=mc²).
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.2B.4,Use mathematical and computational thinking to explain the relationship between mass and energy in nuclear reactions (E=mc²).
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.2B.4,Use mathematical and computational thinking to explain the relationship between mass and energy in nuclear reactions (E=mc²).
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.3,The student will demonstrate an understanding of the structures and classification of chemical compounds.
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.3,The student will demonstrate an understanding of the structures and classification of chemical compounds.
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.3,The student will demonstrate an understanding of the structures and classification of chemical compounds.
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.3,The student will demonstrate an understanding of the structures and classification of chemical compounds.
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.3A,"Elements are made up of only one kind of atom. With increasing atomic number, a predictable pattern for the addition of electrons exists. This pattern is the basis for the arrangement of elements in the periodic table. The chemical properties of an element are determined by an element's electron configuration. Elements can react to form chemical compounds/molecules that have unique properties determined by the kinds of atoms combined to make up the compound/molecule. Essentially, the ways in which electrons are involved in bonds determines whether ionic or covalent bonds are formed. Compounds have characteristic shapes that are determined by the type and number of bonds formed."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.3A,"Elements are made up of only one kind of atom. With increasing atomic number, a predictable pattern for the addition of electrons exists. This pattern is the basis for the arrangement of elements in the periodic table. The chemical properties of an element are determined by an element's electron configuration. Elements can react to form chemical compounds/molecules that have unique properties determined by the kinds of atoms combined to make up the compound/molecule. Essentially, the ways in which electrons are involved in bonds determines whether ionic or covalent bonds are formed. Compounds have characteristic shapes that are determined by the type and number of bonds formed."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.3A,"Elements are made up of only one kind of atom. With increasing atomic number, a predictable pattern for the addition of electrons exists. This pattern is the basis for the arrangement of elements in the periodic table. The chemical properties of an element are determined by an element's electron configuration. Elements can react to form chemical compounds/molecules that have unique properties determined by the kinds of atoms combined to make up the compound/molecule. Essentially, the ways in which electrons are involved in bonds determines whether ionic or covalent bonds are formed. Compounds have characteristic shapes that are determined by the type and number of bonds formed."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.3A,"Elements are made up of only one kind of atom. With increasing atomic number, a predictable pattern for the addition of electrons exists. This pattern is the basis for the arrangement of elements in the periodic table. The chemical properties of an element are determined by an element's electron configuration. Elements can react to form chemical compounds/molecules that have unique properties determined by the kinds of atoms combined to make up the compound/molecule. Essentially, the ways in which electrons are involved in bonds determines whether ionic or covalent bonds are formed. Compounds have characteristic shapes that are determined by the type and number of bonds formed."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.3A.1,Construct explanations for the formation of molecular compounds via sharing of electrons and for the formation of ionic compounds via transfer of electrons.
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.3A.1,Construct explanations for the formation of molecular compounds via sharing of electrons and for the formation of ionic compounds via transfer of electrons.
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.3A.1,Construct explanations for the formation of molecular compounds via sharing of electrons and for the formation of ionic compounds via transfer of electrons.
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.3A.1,Construct explanations for the formation of molecular compounds via sharing of electrons and for the formation of ionic compounds via transfer of electrons.
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.3A.2,"Use the periodic table to write and interpret the formulas and names of chemical compounds (including binary ionic compounds, binary covalent compounds, and straight-chain alkanes up to six carbons)."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.3A.2,"Use the periodic table to write and interpret the formulas and names of chemical compounds (including binary ionic compounds, binary covalent compounds, and straight-chain alkanes up to six carbons)."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.3A.2,"Use the periodic table to write and interpret the formulas and names of chemical compounds (including binary ionic compounds, binary covalent compounds, and straight-chain alkanes up to six carbons)."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.3A.2,"Use the periodic table to write and interpret the formulas and names of chemical compounds (including binary ionic compounds, binary covalent compounds, and straight-chain alkanes up to six carbons)."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.3A.3,Analyze and interpret data to predict the type of bonding (ionic or covalent) and the shape of simple compounds by using the Lewis dot structures and oxidation numbers.
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.3A.3,Analyze and interpret data to predict the type of bonding (ionic or covalent) and the shape of simple compounds by using the Lewis dot structures and oxidation numbers.
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.3A.3,Analyze and interpret data to predict the type of bonding (ionic or covalent) and the shape of simple compounds by using the Lewis dot structures and oxidation numbers.
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.3A.3,Analyze and interpret data to predict the type of bonding (ionic or covalent) and the shape of simple compounds by using the Lewis dot structures and oxidation numbers.
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.3A.4,"Plan and conduct controlled scientific investigations to generate data on the properties of substances and analyze the data to infer the types of bonds (including ionic, polar covalent, and nonpolar covalent) in simple compounds."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.3A.4,"Plan and conduct controlled scientific investigations to generate data on the properties of substances and analyze the data to infer the types of bonds (including ionic, polar covalent, and nonpolar covalent) in simple compounds."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.3A.4,"Plan and conduct controlled scientific investigations to generate data on the properties of substances and analyze the data to infer the types of bonds (including ionic, polar covalent, and nonpolar covalent) in simple compounds."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.3A.4,"Plan and conduct controlled scientific investigations to generate data on the properties of substances and analyze the data to infer the types of bonds (including ionic, polar covalent, and nonpolar covalent) in simple compounds."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.3A.5,"Develop and use models (such as Lewis dot structures, structural formulas, or ball-and-stick models) of simple hydrocarbons to exemplify structural isomerism."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.3A.5,"Develop and use models (such as Lewis dot structures, structural formulas, or ball-and-stick models) of simple hydrocarbons to exemplify structural isomerism."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.3A.5,"Develop and use models (such as Lewis dot structures, structural formulas, or ball-and-stick models) of simple hydrocarbons to exemplify structural isomerism."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.3A.5,"Develop and use models (such as Lewis dot structures, structural formulas, or ball-and-stick models) of simple hydrocarbons to exemplify structural isomerism."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.3A.6,Construct explanations of how the basic structure of common natural and synthetic polymers is related to their bulk properties.
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.3A.6,Construct explanations of how the basic structure of common natural and synthetic polymers is related to their bulk properties.
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.3A.6,Construct explanations of how the basic structure of common natural and synthetic polymers is related to their bulk properties.
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.3A.6,Construct explanations of how the basic structure of common natural and synthetic polymers is related to their bulk properties.
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.3A.7,Analyze and interpret data to determine the empirical formula of a compound and the percent composition of a compound.
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.3A.7,Analyze and interpret data to determine the empirical formula of a compound and the percent composition of a compound.
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.3A.7,Analyze and interpret data to determine the empirical formula of a compound and the percent composition of a compound.
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.3A.7,Analyze and interpret data to determine the empirical formula of a compound and the percent composition of a compound.
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.4,The student will demonstrate an understanding of the structure and behavior of the different states of matter.
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.4,The student will demonstrate an understanding of the structure and behavior of the different states of matter.
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.4,The student will demonstrate an understanding of the structure and behavior of the different states of matter.
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Chemistry,H.C.4,The student will demonstrate an understanding of the structure and behavior of the different states of matter.
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Chemistry,H.C.4A,"Matter can exist as a solid, liquid, or gas, and in very high-energy states, as plasma. In general terms, for a given chemical, the particles making up the solid are at a lower energy state than the liquid phase, which is at a lower energy state than the gaseous phase. The changes from one state of matter into another are energy dependent. The behaviors of gases are dependent on the factors of pressure, volume, and temperature."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Chemistry,H.C.4A,"Matter can exist as a solid, liquid, or gas, and in very high-energy states, as plasma. In general terms, for a given chemical, the particles making up the solid are at a lower energy state than the liquid phase, which is at a lower energy state than the gaseous phase. The changes from one state of matter into another are energy dependent. The behaviors of gases are dependent on the factors of pressure, volume, and temperature."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Chemistry,H.C.4A,"Matter can exist as a solid, liquid, or gas, and in very high-energy states, as plasma. In general terms, for a given chemical, the particles making up the solid are at a lower energy state than the liquid phase, which is at a lower energy state than the gaseous phase. The changes from one state of matter into another are energy dependent. The behaviors of gases are dependent on the factors of pressure, volume, and temperature."
