Standard,Subject,Grade,Strand,Standard Number,Description
Missouri Learning Standards: ELA,English,4,Writing,4.W.3.A.b,Create a research question to address relevant to a chosen topic.
Missouri Learning Standards: ELA,English,4,Writing,4.W.3.A.c,"Identify a variety of relevant sources, literary and informational."
Missouri Learning Standards: ELA,English,4,Writing,4.W.3.A.d,Use organizational features of print and digital sources efficiently to locate information.
Missouri Learning Standards: ELA,English,4,Writing,4.W.3.A.e,Convert graphic/visual data into written notes.
Missouri Learning Standards: ELA,English,4,Writing,4.W.3.A.f,Determine the accuracy of the information gathered.
Missouri Learning Standards: ELA,English,4,Writing,4.W.3.A.g,Differentiate between paraphrasing and plagiarism when using ideas of others.
Missouri Learning Standards: ELA,English,4,Writing,4.W.3.A.h,Record bibliographic information from sources according to a standard format.
Missouri Learning Standards: ELA,English,4,Writing,4.W.3.A.i,"Present and evaluate how completely, accurately, and efficiently the research question was explored or answered using previously established teacher/student criteria."
Missouri Learning Standards: ELA,English,5,Writing,5.W.3.A.a,Generate a list of subject appropriate topics.
Missouri Learning Standards: ELA,English,5,Writing,5.W.3.A.b,Formulate and refine an open-ended researchable question.
Missouri Learning Standards: ELA,English,5,Writing,5.W.3.A.c,Follow guidelines for collecting and recording information.
Missouri Learning Standards: ELA,English,5,Writing,5.W.3.A.d,"Select relevant resources, literary and informational."
Missouri Learning Standards: ELA,English,5,Writing,5.W.3.A.e,"Assess relevance, accuracy, and reliability of information in print and digital sources."
Missouri Learning Standards: ELA,English,5,Writing,5.W.3.A.f,Convert graphic/visual data into written notes.
Missouri Learning Standards: ELA,English,5,Writing,5.W.3.A.g,Differentiate between paraphrasing and plagiarism when using ideas of others.
Missouri Learning Standards: ELA,English,5,Writing,5.W.3.A.h,"Present and evaluate how completely, accurately, and efficiently the research question was explored or answered using previously established teacher/student criteria."
Missouri Learning Standards: ELA,English,5,Writing,5.W.3.A.i,Record bibliographic information from sources according to a standard format.
Missouri Learning Standards: ELA,English,K,Language,K.L.1.A.a,Identify naming words (nouns) and action words (verbs).
Missouri Learning Standards: ELA,English,K,Language,K.L.1.A.b,Use plural nouns when speaking.
Missouri Learning Standards: ELA,English,K,Language,K.L.1.A.c,Express time and space.
Missouri Learning Standards: ELA,English,K,Language,K.L.1.A.d,Demonstrate the use of complete sentences in shared language activities.
Missouri Learning Standards: ELA,English,K,Language,K.L.1.A.e,Use question words in sentences.
Missouri Learning Standards: ELA,English,1,Language,1.L.1.A.a,"Use nouns and action verbs that designate past, present, and future in sentences."
Missouri Learning Standards: ELA,English,1,Language,1.L.1.A.b,Use adjectives/adverbs in sentences.
Missouri Learning Standards: ELA,English,1,Language,1.L.1.A.c,"Use the conjunctions and, but, and so in sentences."
Missouri Learning Standards: ELA,English,1,Language,1.L.1.A.d,"Use the articles a, an, and the in sentences."
Missouri Learning Standards: ELA,English,1,Language,1.L.1.A.e,Use common prepositions.
Missouri Learning Standards: ELA,English,1,Language,1.L.1.A.f,Use common pronouns.
Missouri Learning Standards: ELA,English,1,Language,1.L.1.A.g,Produce complete simple and compound sentences.
Missouri Learning Standards: ELA,English,2,Language,2.L.1.A.a,Use nouns and pronouns in writing.
Missouri Learning Standards: ELA,English,2,Language,2.L.1.A.b,Use collective nouns.
Missouri Learning Standards: ELA,English,2,Language,2.L.1.A.c,Use common irregular nouns.
Missouri Learning Standards: ELA,English,2,Language,2.L.1.A.d,Use reflexive pronouns.
Missouri Learning Standards: ELA,English,2,Language,2.L.1.A.e,Use regular verbs.
Missouri Learning Standards: ELA,English,2,Language,2.L.1.A.f,"Produce simple declarative, imperative, exclamatory, and interrogative sentences."
Missouri Learning Standards: ELA,English,2,Language,2.L.1.A.g,Use adjectives and adverbs in sentences.
Missouri Learning Standards: ELA,English,2,Language,2.L.1.A.h,Use helping verbs with regular verbs.
Missouri Learning Standards: ELA,English,3,Language,3.L.1.A.a,Use regular and irregular verbs and simple verb tenses.
Missouri Learning Standards: ELA,English,3,Language,3.L.1.A.b,Use helping verbs with irregular verbs.
Missouri Learning Standards: ELA,English,3,Language,3.L.1.A.c,Use complete subject and complete predicate in a sentence.
Missouri Learning Standards: ELA,English,3,Language,3.L.1.A.d,"Use comparative, demonstrative and superlative adjectives and adverbs."
Missouri Learning Standards: ELA,English,3,Language,3.L.1.A.e,Use subject/verb agreement in sentences.
Missouri Learning Standards: ELA,English,3,Language,3.L.1.A.f,"Produce simple and compound imperative, exclamatory, declarative, interrogative sentences."
Missouri Learning Standards: ELA,English,3,Language,3.L.1.A.g,"Use 1st, 2nd, and 3rd person pronouns and their antecedents."
Missouri Learning Standards: ELA,English,4,Language,4.L.1.A.a,"Use the be"" helping verbs with ""ing"" verbs."""
Missouri Learning Standards: ELA,English,4,Language,4.L.1.A.b,Use and order adjectives within sentences to conventional patterns.
Missouri Learning Standards: ELA,English,4,Language,4.L.1.A.c,"Use progressive verbs to show past, present, and future."
Missouri Learning Standards: ELA,English,4,Language,4.L.1.A.d,Use adverbs in writing.
Missouri Learning Standards: ELA,English,4,Language,4.L.1.A.e,"Use subject/verb agreement with 1st, 2nd, and 3rd person pronouns."
Missouri Learning Standards: ELA,English,4,Language,4.L.1.A.f,Use prepositions.
Missouri Learning Standards: ELA,English,4,Language,4.L.1.A.g,Recognize the difference between and use coordinating conjunctions and subordinating conjunctions.
Missouri Learning Standards: ELA,English,4,Language,4.L.1.A.h,"Produce and expand the complete, simple and compound four types of sentences."
Missouri Learning Standards: ELA,English,4,Language,4.L.1.A.i,Correct sentence fragments and run-on sentences in writing.
Missouri Learning Standards: ELA,English,5,Language,5.L.1.A.a,"Explain and use the 8 parts of speech: noun, pronoun, verb, adjective, adverb, preposition, conjunction, interjection."
Missouri Learning Standards: ELA,English,5,Language,5.L.1.A.b,Use relative pronouns and relative adverbs.
Missouri Learning Standards: ELA,English,5,Language,5.L.1.A.c,Use pronouns consistently across a text.
Missouri Learning Standards: ELA,English,5,Language,5.L.1.A.d,Use and correct verb tenses.
Missouri Learning Standards: ELA,English,5,Language,5.L.1.A.e,Produce a variety of complex sentences in writing.
Missouri Learning Standards: ELA,English,K,Language,K.L.1.B.a,Print in upper and lower case letters.
Missouri Learning Standards: ELA,English,K,Language,K.L.1.B.b,Recognize that a sentence ends with punctuation marks.
Missouri Learning Standards: ELA,English,K,Language,K.L.1.B.c,Capitalize own first and last name.
Missouri Learning Standards: ELA,English,K,Language,K.L.1.B.d,Capitalize first word in a sentence.
Missouri Learning Standards: ELA,English,K,Language,K.L.1.B.e,Capitalize the pronoun I.
Missouri Learning Standards: ELA,English,K,Language,K.L.1.B.f,Write and name the printed letters that match the sound.
Missouri Learning Standards: ELA,English,K,Language,K.L.1.B.g,"Use inventive spelling with beginning, final, and medial sounds."
Missouri Learning Standards: ELA,English,K,Language,K.L.1.B.h,Write and name letters for consonant and vowel sounds.
Missouri Learning Standards: ELA,English,K,Language,K.L.1.B.i,Use correct spelling of own first and last names.
Missouri Learning Standards: ELA,English,1,Language,1.L.1.B.a,"Print legibly, using correct spacing between words and sentences."
Missouri Learning Standards: ELA,English,1,Language,1.L.1.B.b,Use ending punctuation.
Missouri Learning Standards: ELA,English,1,Language,1.L.1.B.c,Capitalize the first letter of others' first and last names.
Missouri Learning Standards: ELA,English,1,Language,1.L.1.B.d,Use commas to separate single words in a series.
Missouri Learning Standards: ELA,English,1,Language,1.L.1.B.e,Spell words using regular spelling patterns.
Missouri Learning Standards: ELA,English,1,Language,1.L.1.B.f,Spell words phonetically using phonemic awareness and spelling knowledge.
Missouri Learning Standards: ELA,English,1,Language,1.L.1.B.g,"Arrange appropriate words in alphabetical order, to the first letter."
Missouri Learning Standards: ELA,English,2,Language,2.L.1.B.a,"Write legibly (print, cursive)."
Missouri Learning Standards: ELA,English,2,Language,2.L.1.B.b,Use dialogue that contains quotation marks.
Missouri Learning Standards: ELA,English,2,Language,2.L.1.B.c,Use apostrophes for contractions.
Missouri Learning Standards: ELA,English,2,Language,2.L.1.B.d,"Capitalize weeks, days, months, holidays."
Missouri Learning Standards: ELA,English,2,Language,2.L.1.B.e,Capitalize abbreviated titles of people.
Missouri Learning Standards: ELA,English,2,Language,2.L.1.B.f,Spell words using irregular spelling patterns.
Missouri Learning Standards: ELA,English,2,Language,2.L.1.B.g,"Spell and use the plural of appropriate nouns by adding –es to nouns ending in -s, -ss, -sh, -ch, or -x."
Missouri Learning Standards: ELA,English,2,Language,2.L.1.B.h,Use nouns that change their spelling in plural form.
Missouri Learning Standards: ELA,English,2,Language,2.L.1.B.i,Arrange words in alphabetical order to the second letter.
Missouri Learning Standards: ELA,English,3,Language,3.L.1.B.a,Write legibly (print and cursive).
Missouri Learning Standards: ELA,English,3,Language,3.L.1.B.b,Use an apostrophe to form possessives.
Missouri Learning Standards: ELA,English,3,Language,3.L.1.B.c,Demonstrate and use commas and quotation marks in dialogue.
Missouri Learning Standards: ELA,English,3,Language,3.L.1.B.d,Capitalize dialogue correctly.
Missouri Learning Standards: ELA,English,3,Language,3.L.1.B.e,Use commas for greeting and closing of a friendly letter.
Missouri Learning Standards: ELA,English,3,Language,3.L.1.B.f,Capitalize names of places.
Missouri Learning Standards: ELA,English,3,Language,3.L.1.B.g,"Capitalize titles of books, stories, and songs."
Missouri Learning Standards: ELA,English,3,Language,3.L.1.B.h,Use spelling patterns and generalizations to spell compound words.
Missouri Learning Standards: ELA,English,3,Language,3.L.1.B.i,Spell words that double the consonant.
Missouri Learning Standards: ELA,English,3,Language,3.L.1.B.j,Spell plural words that change 'y' to 'ies'.
Missouri Learning Standards: ELA,English,3,Language,3.L.1.B.k,Consult reference materials to check and correct spellings.
Missouri Learning Standards: ELA,English,3,Language,3.L.1.B.l,"Arrange words in alphabetical order, to the third letter."
Missouri Learning Standards: ELA,English,4,Language,4.L.1.B.a,Write legibly.
Missouri Learning Standards: ELA,English,4,Language,4.L.1.B.b,Punctuate a dialogue between two or more characters.
Missouri Learning Standards: ELA,English,4,Language,4.L.1.B.c,Insert a comma before a coordinating conjunction in a compound sentence.
Missouri Learning Standards: ELA,English,4,Language,4.L.1.B.d,Capitalize proper adjectives.
Missouri Learning Standards: ELA,English,4,Language,4.L.1.B.e,Use correct capitalization.
Missouri Learning Standards: ELA,English,4,Language,4.L.1.B.f,Spell words with suffixes by dropping or leaving the final 'e'.
Missouri Learning Standards: ELA,English,4,Language,4.L.1.B.g,Spell words ending ln the long 'e' sound.
Missouri Learning Standards: ELA,English,4,Language,4.L.1.B.h,Alphabetize reference sources.
Missouri Learning Standards: ELA,English,4,Language,4.L.1.B.i,"Use combined knowledge of all letter-sound correspondences, syllabication patterns, and morphology (roots, affixes) to read and spell accurately unfamiliar multisyllabic words in context."
Missouri Learning Standards: ELA,English,5,Language,5.L.1.B.a,Write legibly.
Missouri Learning Standards: ELA,English,5,Language,5.L.1.B.b,Use a comma before a coordinating conjunction when writing compound sentences.
Missouri Learning Standards: ELA,English,5,Language,5.L.1.B.c,Use a comma to separate an introductory clause in a complex sentence.
Missouri Learning Standards: ELA,English,5,Language,5.L.1.B.d,Use a comma to set off the words yes and no.
Missouri Learning Standards: ELA,English,5,Language,5.L.1.B.e,"Use italics when keyboarding titles of books, magazines, and newspapers."
Missouri Learning Standards: ELA,English,5,Language,5.L.1.B.f,"Use underlining when writing titles of books, magazines, and newspapers."
Missouri Learning Standards: ELA,English,5,Language,5.L.1.B.g,"Use quotation marks when writing titles of stories, songs, poems, articles."
Missouri Learning Standards: ELA,English,5,Language,5.L.1.B.h,Use apostrophes in singular nouns to show possession.
Missouri Learning Standards: ELA,English,5,Language,5.L.1.B.i,Write apostrophes in regular plural nouns to show possession.
Missouri Learning Standards: ELA,English,5,Language,5.L.1.B.j,"Use combined knowledge of all letter-sound correspondences, syllabication patterns, and morphology (roots, affixes) to read and spell unfamiliar multisyllabic words in context."
Missouri Learning Standards: ELA,English,K,Speaking and Listening,K.SL.1.A.a,Following classroom listening rules.
Missouri Learning Standards: ELA,English,K,Speaking and Listening,K.SL.1.A.b,Continue a conversation through multiple exchanges.
Missouri Learning Standards: ELA,English,K,Speaking and Listening,K.SL.1.A.c,"Following one-step instructions, according to classroom expectations."
Missouri Learning Standards: ELA,English,1,Speaking and Listening,1.SL.1.A.a,Following classroom listening rules.
Missouri Learning Standards: ELA,English,1,Speaking and Listening,1.SL.1.A.b,Build on others' talk in conversations by responding to the comments of others.
Missouri Learning Standards: ELA,English,1,Speaking and Listening,1.SL.1.A.c,"Following two-step instructions, according to classroom expectations."
Missouri Learning Standards: ELA,English,2,Speaking and Listening,2.SL.1.A.a,Following classroom listening rules.
Missouri Learning Standards: ELA,English,2,Speaking and Listening,2.SL.1.A.b,Following three-step instructions according to classroom expectations.
Missouri Learning Standards: ELA,English,3,Speaking and Listening,3.SL.1.A.a,Following classroom listening rules.
Missouri Learning Standards: ELA,English,3,Speaking and Listening,3.SL.1.A.b,"Ask questions to check understanding of information presented, staying on topic, and linking their comments to the remarks of others."
Missouri Learning Standards: ELA,English,3,Speaking and Listening,3.SL.1.A.c,"Following three-step instructions, according to classroom expectations."
Missouri Learning Standards: ELA,English,4,Speaking and Listening,4.SL.1.A.a,"Following, generating, and justifying classroom listening rules."
Missouri Learning Standards: ELA,English,4,Speaking and Listening,4.SL.1.A.b,"Pose and respond to specific questions to clarify or follow up on information, and make comments that contribute to the discussion and link to the remarks of others."
Missouri Learning Standards: ELA,English,4,Speaking and Listening,4.SL.1.A.c,"Following and restating multi-step instructions that involve a short related sequence of actions, according to classroom expectations."
Missouri Learning Standards: ELA,English,5,Speaking and Listening,5.SL.1.A.a,Following agreed upon rules for listening and fulfilling discussion rules independently.
Missouri Learning Standards: ELA,English,5,Speaking and Listening,5.SL.1.A.b,"Posing and responding to specific questions to clarify or follow up on information, and making comments that contribute to the discussion and link to the remarks of others."
Missouri Learning Standards: ELA,English,5,Speaking and Listening,5.SL.1.A.c,"Following, restating, and giving multi-step instructions from or to others in collaborative groups, according to classroom expectations."
Missouri Learning Standards: ELA,English,5,Speaking and Listening,5.SL.1.A.d,Listening for speaker's message and summarizing main points based on evidence.
Missouri Learning Standards: ELA,English,K,Speaking and Listening,K.SL.2.A.a,"Demonstrating active listening, according to classroom expectations."
Missouri Learning Standards: ELA,English,1,Speaking and Listening,1.SL.2.A.a,"Demonstrating active listening, according to classroom expectations."
Missouri Learning Standards: ELA,English,2,Speaking and Listening,2.SL.2.A.a,"Demonstrating active listening, according to classroom expectations."
Missouri Learning Standards: ELA,English,3,Speaking and Listening,3.SL.2.A.a,"Demonstrating active listening through body language and eye contact with the speaker, according to classroom expectations."
Missouri Learning Standards: ELA,English,4,Speaking and Listening,4.SL.2.A.a,"Generating and following active listening rules, according to classroom expectations."
Missouri Learning Standards: ELA,English,5,Speaking and Listening,5.SL.2.A.a,Evaluating and modifying own active listening skills.
Missouri Learning Standards: ELA,English,K,Speaking and Listening,K.SL.3.A.a,"Taking turns speaking, according to classroom expectations."
Missouri Learning Standards: ELA,English,K,Speaking and Listening,K.SL.3.A.b,Continue a conversation through multiple exchanges.
Missouri Learning Standards: ELA,English,K,Speaking and Listening,K.SL.3.A.c,Confirming comprehension by retelling information and asking appropriate questions based on read-alouds or other media.
Missouri Learning Standards: ELA,English,1,Speaking and Listening,1.SL.3.A.a,"Taking turns speaking, according to classroom expectations."
Missouri Learning Standards: ELA,English,1,Speaking and Listening,1.SL.3.A.b,Build on others' talk in conversations by responding to comments of others.
Missouri Learning Standards: ELA,English,1,Speaking and Listening,1.SL.3.A.c,Confirming comprehension of read-alouds and other media by retelling and asking appropriate questions.
Missouri Learning Standards: ELA,English,2,Speaking and Listening,2.SL.3.A.a,"Taking turns in discussion with a shoulder partner, according to classroom expectations."
Missouri Learning Standards: ELA,English,2,Speaking and Listening,2.SL.3.A.b,Confirming comprehension of read-alouds and independent reading by retelling and asking appropriate questions.
Missouri Learning Standards: ELA,English,3,Speaking and Listening,3.SL.3.A.a,Come to discussions prepared having read or studies required material; explicitly draw on that preparation and other information known about the topic to explore ideas under discussion.
Missouri Learning Standards: ELA,English,3,Speaking and Listening,3.SL.3.A.b,"Responding appropriately to discussion in a variety of settings, according to classroom expectations."
Missouri Learning Standards: ELA,English,3,Speaking and Listening,3.SL.3.A.c,Expressing opinion of read-alouds and independent reading topics.
Missouri Learning Standards: ELA,English,4,Speaking and Listening,4.SL.3.A.a,"Contributing to discussion after listening to others' ideas, according to classroom expectations."
Missouri Learning Standards: ELA,English,4,Speaking and Listening,4.SL.3.A.b,Expressing opinions of read-alouds and independent reading and relating opinion to others.
Missouri Learning Standards: ELA,English,5,Speaking and Listening,5.SL.3.A.a,"Summarizing points made by others before presenting own ideas, according to classroom expectations."
Missouri Learning Standards: ELA,English,5,Speaking and Listening,5.SL.3.A.b,Providing and evaluating evidence to support opinion.
Missouri Learning Standards: ELA,English,K,Speaking and Listening,K.SL.4.A.a,"Describing personal experiences using a prop, picture, or other visual aide."
Missouri Learning Standards: ELA,English,K,Speaking and Listening,K.SL.4.A.b,Speaking in complete sentences.
Missouri Learning Standards: ELA,English,1,Speaking and Listening,1.SL.4.A.a,"Explaining a topic (student-chosen), using a prop, picture, or other visual aid to show understanding."
Missouri Learning Standards: ELA,English,1,Speaking and Listening,1.SL.4.A.b,Reciting poetry with a group or individually.
Missouri Learning Standards: ELA,English,1,Speaking and Listening,1.SL.4.A.c,"Using complete sentences, adjusting volume, as needed."
Missouri Learning Standards: ELA,English,2,Speaking and Listening,2.SL.4.A.a,"Explaining a topic (student-chosen or teacher-assigned), while maintaining eye contact with audience."
Missouri Learning Standards: ELA,English,2,Speaking and Listening,2.SL.4.A.b,"Recalling and telling a story with details, including a beginning, middle, and end."
Missouri Learning Standards: ELA,English,2,Speaking and Listening,2.SL.4.A.c,Using academic language and conventions.
Missouri Learning Standards: ELA,English,3,Speaking and Listening,3.SL.4.A.a,Using presentation skills and/or appropriate technology.
Missouri Learning Standards: ELA,English,3,Speaking and Listening,3.SL.4.A.b,Presenting information with clear ideas and details speaking clearly at an understandable pace.
Missouri Learning Standards: ELA,English,3,Speaking and Listening,3.SL.4.A.c,"Giving an informal presentation, using a variety of media."
Missouri Learning Standards: ELA,English,3,Speaking and Listening,3.SL.4.A.d,Using academic language and conventions.
Missouri Learning Standards: ELA,English,3,Speaking and Listening,3.SL.4.A.e,"Choosing words and phrases for effect (adjectives, action verbs, figurative language)."
Missouri Learning Standards: ELA,English,4,Speaking and Listening,4.SL.4.A.a,Paraphrasing portions of a text read aloud or information presented in diverse media and formats.
Missouri Learning Standards: ELA,English,4,Speaking and Listening,4.SL.4.A.b,Using efficient presentation skills with available resources.
Missouri Learning Standards: ELA,English,4,Speaking and Listening,4.SL.4.A.c,Incorporating descriptive and sequential details in a student designed or teacher assigned topic.
Missouri Learning Standards: ELA,English,4,Speaking and Listening,4.SL.4.A.d,"Giving a formal presentation to classmates, using a variety of media."
Missouri Learning Standards: ELA,English,4,Speaking and Listening,4.SL.4.A.e,Speaking with expression and fluency.
Missouri Learning Standards: ELA,English,4,Speaking and Listening,4.SL.4.A.f,Adjusting formal/informal language according to context and topic.
Missouri Learning Standards: ELA,English,5,Speaking and Listening,5.SL.4.A.a,Using efficient presentation skills with available resources using a variety of media.
Missouri Learning Standards: ELA,English,5,Speaking and Listening,5.SL.4.A.b,"Planning an appropriate presentation, based on audience."
Missouri Learning Standards: ELA,English,5,Speaking and Listening,5.SL.4.A.c,"Employing appropriate pacing, vocabulary, and gestures to communicate a clear viewpoint."
Missouri Learning Standards: ELA,English,6,Reading Literary Text,6.RL.1.A,"Draw conclusions, infer and analyze by citing textual evidence to support analysis of what the text says explicitly as well as inferences drawn from the text."
Missouri Learning Standards: ELA,English,7,Reading Literary Text,7.RL.1.A,"Draw conclusions, infer and analyze by citing several pieces of textual evidence to support analysis of what the text says explicitly as well as inferences drawn from the text."
Missouri Learning Standards: ELA,English,8,Reading Literary Text,8.RL.1.A,"Draw conclusions, infer and analyze by citing the textual evidence that most strongly supports an analysis of what the text says explicitly as well as inferences drawn from the text."
Missouri Learning Standards: ELA,English,9,Reading Literary Text,9-10.RL.1.A,"Draw conclusions, infer and analyze by citing relevant and thorough textual evidence to support analysis of what the text says explicitly as well as inferences drawn from the text."
Missouri Learning Standards: ELA,English,10,Reading Literary Text,9-10.RL.1.A,"Draw conclusions, infer and analyze by citing relevant and thorough textual evidence to support analysis of what the text says explicitly as well as inferences drawn from the text."
Missouri Learning Standards: ELA,English,11,Reading Literary Text,11-12.RL.1.A,"Draw conclusions, infer and analyze by citing relevant and thorough textual evidence to support analysis of what the text says explicitly as well as inferences drawn from the text, including where the text leaves matters uncertain."
Missouri Learning Standards: ELA,English,12,Reading Literary Text,11-12.RL.1.A,"Draw conclusions, infer and analyze by citing relevant and thorough textual evidence to support analysis of what the text says explicitly as well as inferences drawn from the text, including where the text leaves matters uncertain."
Missouri Learning Standards: ELA,English,6,Reading Literary Text,6.RL.1.B,"Determine the meaning of words and phrases as they are used in the text, including figurative and connotative meanings using context, affixes, or reference materials."
Missouri Learning Standards: ELA,English,7,Reading Literary Text,7.RL.1.B,"Determine the meaning of words and phrases as they are used in the text, including figurative and connotative meanings using context, affixes, or reference materials."
Missouri Learning Standards: ELA,English,8,Reading Literary Text,8.RL.1.B,"Determine the meaning of words and phrases as they are used in the text, including figurative and connotative meanings using context, affixes, or reference materials."
Missouri Learning Standards: ELA,English,9,Reading Literary Text,9-10.RL.1.B,"Determine the meaning of words and phrases as they are used in the text, including figurative and connotative meanings using context, affixes, or reference materials."
Missouri Learning Standards: ELA,English,10,Reading Literary Text,9-10.RL.1.B,"Determine the meaning of words and phrases as they are used in the text, including figurative and connotative meanings using context, affixes, or reference materials."
Missouri Learning Standards: ELA,English,11,Reading Literary Text,11-12.RL.1.B,"Determine the meaning of words and phrases as they are used in the text, including figurative and connotative meanings using context, affixes, or reference materials."
Missouri Learning Standards: ELA,English,12,Reading Literary Text,11-12.RL.1.B,"Determine the meaning of words and phrases as they are used in the text, including figurative and connotative meanings using context, affixes, or reference materials."
Missouri Learning Standards: ELA,English,6,Reading Literary Text,6.RL.1.C,Interpret visual elements of a text and draw conclusions from them (when applicable).
Missouri Learning Standards: ELA,English,7,Reading Literary Text,7.RL.1.C,Interpret visual elements of a text and draw conclusions from them (when applicable).
Missouri Learning Standards: ELA,English,8,Reading Literary Text,8.RL.1.C,Interpret visual elements of a text and draw conclusions from them (when applicable).
Missouri Learning Standards: ELA,English,9,Reading Literary Text,9-10.RL.1.C,Interpret visual elements of a text and draw conclusions from them (when applicable).
Missouri Learning Standards: ELA,English,10,Reading Literary Text,9-10.RL.1.C,Interpret visual elements of a text and draw conclusions from them (when applicable).
Missouri Learning Standards: ELA,English,11,Reading Literary Text,11-12.RL.1.C,Interpret visual elements of a text and draw conclusions from them (when applicable).
Missouri Learning Standards: ELA,English,12,Reading Literary Text,11-12.RL.1.C,Interpret visual elements of a text and draw conclusions from them (when applicable).
Missouri Learning Standards: ELA,English,6,Reading Literary Text,6.RL.1.D,"Using appropriate text, determine the theme(s) of a text and cite evidence of its development; summarize the text."
Missouri Learning Standards: ELA,English,7,Reading Literary Text,7.RL.1.D,"Using appropriate text, determine the theme(s) of a text and explain the relationship between the theme(s) and supporting evidence; summarize the text distinct from personal opinions."
Missouri Learning Standards: ELA,English,8,Reading Literary Text,8.RL.1.D,"Using appropriate text, determine the theme(s) of a text and analyze its development over the course of a text; provide an objective summary of the text."
Missouri Learning Standards: ELA,English,9,Reading Literary Text,9-10.RL.1.D,"Using appropriate text, determine two or more themes in a text, analyze their development throughout the text, and relate the themes to life experiences; provide an objective and concise summary of the text."
Missouri Learning Standards: ELA,English,10,Reading Literary Text,9-10.RL.1.D,"Using appropriate text, determine two or more themes in a text, analyze their development throughout the text, and relate the themes to life experiences; provide an objective and concise summary of the text."
Missouri Learning Standards: ELA,English,11,Reading Literary Text,11-12.RL.1.D,"Using appropriate text, determine two or more themes in a text, analyze their development throughout the text, and relate the themes to human nature and the world; provide an objective and concise summary of the text."
Missouri Learning Standards: ELA,English,12,Reading Literary Text,11-12.RL.1.D,"Using appropriate text, determine two or more themes in a text, analyze their development throughout the text, and relate the themes to human nature and the world; provide an objective and concise summary of the text."
Missouri Learning Standards: ELA,English,6,Reading Literary Text,6.RL.2.A,"Analyze how a particular sentence, chapter, scene, stanza, or image contributes to meaning."
Missouri Learning Standards: ELA,English,7,Reading Literary Text,7.RL.2.A,Analyze how a text's form or overall structure contributes to meaning.
Missouri Learning Standards: ELA,English,8,Reading Literary Text,8.RL.2.A,Analyze how an author's choice concerning a text's form or overall structure contributes to meaning.
Missouri Learning Standards: ELA,English,9,Reading Literary Text,9-10.RL.2.A,"Analyze how an author's choices concerning how to structure a text, order events, or manipulate time impact the reader."
Missouri Learning Standards: ELA,English,10,Reading Literary Text,9-10.RL.2.A,"Analyze how an author's choices concerning how to structure a text, order events, or manipulate time impact the reader."
Missouri Learning Standards: ELA,English,11,Reading Literary Text,11-12.RL.2.A,Evaluate how an author's choices to structure specific parts of a text contribute to a text's overall meaning and its aesthetic impact.
Missouri Learning Standards: ELA,English,12,Reading Literary Text,11-12.RL.2.A,Evaluate how an author's choices to structure specific parts of a text contribute to a text's overall meaning and its aesthetic impact.
Missouri Learning Standards: ELA,English,6,Reading Literary Text,6.RL.2.B,Explain how an author develops the point of view of the narrator or speaker in a text.
Missouri Learning Standards: ELA,English,7,Reading Literary Text,7.RL.2.B,Analyze how an author develops and contrasts the points of view of different characters or narrators in a text.
Missouri Learning Standards: ELA,English,8,Reading Literary Text,8.RL.2.B,Analyze how differences in the points of view of the characters and the audience or reader create dramatic irony.
Missouri Learning Standards: ELA,English,9,Reading Literary Text,9-10.RL.2.B,"Analyze how a point of view is reflected in the characters, setting, and plot."
Missouri Learning Standards: ELA,English,10,Reading Literary Text,9-10.RL.2.B,"Analyze how a point of view is reflected in the characters, setting, and plot."
Missouri Learning Standards: ELA,English,11,Reading Literary Text,11-12.RL.2.B,Analyze a case in which recognizing point of view requires distinguishing what is directly stated in a text from what is implied.
Missouri Learning Standards: ELA,English,12,Reading Literary Text,11-12.RL.2.B,Analyze a case in which recognizing point of view requires distinguishing what is directly stated in a text from what is implied.
Missouri Learning Standards: ELA,English,6,Reading Literary Text,6.RL.2.C,"Analyze how word choice, including the use of figurative language and/or the repetition of words or word sounds contributes to meaning."
Missouri Learning Standards: ELA,English,7,Reading Literary Text,7.RL.2.C,Analyze how specific word choices contribute to meaning and tone.
Missouri Learning Standards: ELA,English,8,Reading Literary Text,8.RL.2.C,Analyze how specific word choices and sentence structures contribute to meaning and tone.
Missouri Learning Standards: ELA,English,9,Reading Literary Text,9-10.RL.2.C,Analyze the cumulative impact of specific word choices and syntax on meaning and tone.
Missouri Learning Standards: ELA,English,10,Reading Literary Text,9-10.RL.2.C,Analyze the cumulative impact of specific word choices and syntax on meaning and tone.
Missouri Learning Standards: ELA,English,11,Reading Literary Text,11-12.RL.2.C,"Evaluate how the author's word choices and use of syntax contribute to a text's overall meaning, tone and aesthetic impact."
Missouri Learning Standards: ELA,English,12,Reading Literary Text,11-12.RL.2.C,"Evaluate how the author's word choices and use of syntax contribute to a text's overall meaning, tone and aesthetic impact."
Missouri Learning Standards: ELA,English,6,Reading Literary Text,6.RL.2.D,Describe how a particular text's plot unfolds in a series of episodes as well as how the characters respond or change as the plot moves toward a resolution.
Missouri Learning Standards: ELA,English,7,Reading Literary Text,7.RL.2.D,"Analyze how the setting, characters, and plot of a text affect each other and contribute to meaning."
Missouri Learning Standards: ELA,English,8,Reading Literary Text,8.RL.2.D,"Analyze how literary devices are used to develop setting, reveal character, advance the plot and contribute to meaning."
