Standard,Subject,Grade,Strand,Standard Number,Description
South Carolina College and Career Ready Standards for Mathematics,Math,12,Interpreting Functions,FIF.6,"Given a function in graphical, symbolic, or tabular form, determine the average rate of change of the function over a specified interval. Interpret the meaning of the average rate of change in a given context."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Interpreting Functions,FIF.7,"Graph functions from their symbolic representations. Indicate key features including intercepts; intervals where the function is increasing, decreasing, positive, or negative; relative maximums and minimums; symmetries; end behavior and periodicity. Graph simple cases by hand and use technology for complicated cases."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Interpreting Functions,FIF.7,"Graph functions from their symbolic representations. Indicate key features including intercepts; intervals where the function is increasing, decreasing, positive, or negative; relative maximums and minimums; symmetries; end behavior and periodicity. Graph simple cases by hand and use technology for complicated cases."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Interpreting Functions,FIF.7,"Graph functions from their symbolic representations. Indicate key features including intercepts; intervals where the function is increasing, decreasing, positive, or negative; relative maximums and minimums; symmetries; end behavior and periodicity. Graph simple cases by hand and use technology for complicated cases."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Interpreting Functions,FIF.7,"Graph functions from their symbolic representations. Indicate key features including intercepts; intervals where the function is increasing, decreasing, positive, or negative; relative maximums and minimums; symmetries; end behavior and periodicity. Graph simple cases by hand and use technology for complicated cases."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Interpreting Functions,FIF.7a,"Graph rational functions, identifying zeros and asymptotes when suitable factorizations are available, and showing end behavior."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Interpreting Functions,FIF.7a,"Graph rational functions, identifying zeros and asymptotes when suitable factorizations are available, and showing end behavior."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Interpreting Functions,FIF.7a,"Graph rational functions, identifying zeros and asymptotes when suitable factorizations are available, and showing end behavior."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Interpreting Functions,FIF.7a,"Graph rational functions, identifying zeros and asymptotes when suitable factorizations are available, and showing end behavior."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Interpreting Functions,FIF.7b,Graph radical functions over their domain show end behavior.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Interpreting Functions,FIF.7b,Graph radical functions over their domain show end behavior.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Interpreting Functions,FIF.7b,Graph radical functions over their domain show end behavior.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Interpreting Functions,FIF.7b,Graph radical functions over their domain show end behavior.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Interpreting Functions,FIF.7c,"Graph exponential and logarithmic functions, showing intercepts and end behavior."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Interpreting Functions,FIF.7c,"Graph exponential and logarithmic functions, showing intercepts and end behavior."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Interpreting Functions,FIF.7c,"Graph exponential and logarithmic functions, showing intercepts and end behavior."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Interpreting Functions,FIF.7c,"Graph exponential and logarithmic functions, showing intercepts and end behavior."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Interpreting Functions,FIF.7d,"Graph trigonometric functions, showing period, midline, and amplitude."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Interpreting Functions,FIF.7d,"Graph trigonometric functions, showing period, midline, and amplitude."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Interpreting Functions,FIF.7d,"Graph trigonometric functions, showing period, midline, and amplitude."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Interpreting Functions,FIF.7d,"Graph trigonometric functions, showing period, midline, and amplitude."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Interpreting Functions,FIF.8,Translate between different but equivalent forms of a function equation to reveal and explain different properties of the function.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Interpreting Functions,FIF.8,Translate between different but equivalent forms of a function equation to reveal and explain different properties of the function.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Interpreting Functions,FIF.8,Translate between different but equivalent forms of a function equation to reveal and explain different properties of the function.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Interpreting Functions,FIF.8,Translate between different but equivalent forms of a function equation to reveal and explain different properties of the function.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Interpreting Functions,FIF.8a,"Use the process of factoring and completing the square in a quadratic function to show zeros, extreme values, and symmetry of the graph, and interpret these in terms of a context."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Interpreting Functions,FIF.8a,"Use the process of factoring and completing the square in a quadratic function to show zeros, extreme values, and symmetry of the graph, and interpret these in terms of a context."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Interpreting Functions,FIF.8a,"Use the process of factoring and completing the square in a quadratic function to show zeros, extreme values, and symmetry of the graph, and interpret these in terms of a context."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Interpreting Functions,FIF.8a,"Use the process of factoring and completing the square in a quadratic function to show zeros, extreme values, and symmetry of the graph, and interpret these in terms of a context."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Interpreting Functions,FIF.8b,Interpret expressions for exponential functions by using the properties of exponents.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Interpreting Functions,FIF.8b,Interpret expressions for exponential functions by using the properties of exponents.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Interpreting Functions,FIF.8b,Interpret expressions for exponential functions by using the properties of exponents.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Interpreting Functions,FIF.8b,Interpret expressions for exponential functions by using the properties of exponents.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Interpreting Functions,FIF.9,"Compare properties of two functions given in different representations such as algebraic, graphical, tabular, or verbal."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Interpreting Functions,FIF.9,"Compare properties of two functions given in different representations such as algebraic, graphical, tabular, or verbal."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Interpreting Functions,FIF.9,"Compare properties of two functions given in different representations such as algebraic, graphical, tabular, or verbal."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Interpreting Functions,FIF.9,"Compare properties of two functions given in different representations such as algebraic, graphical, tabular, or verbal."
South Carolina College and Career Ready Standards for Mathematics,Math,9,"Functions-Linear ,Quadratic and Exponenetial",FLQE.1,Distinguish between situations that can be modeled with linear functions or exponential functions by recognizing situations in which one quantity changes at a constant rate per unit interval as opposed to those in which a quantity changes by a constant percent rate per unit interval.
South Carolina College and Career Ready Standards for Mathematics,Math,10,"Functions-Linear ,Quadratic and Exponenetial",FLQE.1,Distinguish between situations that can be modeled with linear functions or exponential functions by recognizing situations in which one quantity changes at a constant rate per unit interval as opposed to those in which a quantity changes by a constant percent rate per unit interval.
South Carolina College and Career Ready Standards for Mathematics,Math,11,"Functions-Linear ,Quadratic and Exponenetial",FLQE.1,Distinguish between situations that can be modeled with linear functions or exponential functions by recognizing situations in which one quantity changes at a constant rate per unit interval as opposed to those in which a quantity changes by a constant percent rate per unit interval.
South Carolina College and Career Ready Standards for Mathematics,Math,12,"Functions-Linear ,Quadratic and Exponenetial",FLQE.1,Distinguish between situations that can be modeled with linear functions or exponential functions by recognizing situations in which one quantity changes at a constant rate per unit interval as opposed to those in which a quantity changes by a constant percent rate per unit interval.
South Carolina College and Career Ready Standards for Mathematics,Math,9,"Functions-Linear ,Quadratic and Exponenetial",FLQE.1a,Prove that linear functions grow by equal differences over equal intervals and that exponential functions grow by equal factors over equal intervals.
South Carolina College and Career Ready Standards for Mathematics,Math,10,"Functions-Linear ,Quadratic and Exponenetial",FLQE.1a,Prove that linear functions grow by equal differences over equal intervals and that exponential functions grow by equal factors over equal intervals.
South Carolina College and Career Ready Standards for Mathematics,Math,11,"Functions-Linear ,Quadratic and Exponenetial",FLQE.1a,Prove that linear functions grow by equal differences over equal intervals and that exponential functions grow by equal factors over equal intervals.
South Carolina College and Career Ready Standards for Mathematics,Math,12,"Functions-Linear ,Quadratic and Exponenetial",FLQE.1a,Prove that linear functions grow by equal differences over equal intervals and that exponential functions grow by equal factors over equal intervals.
South Carolina College and Career Ready Standards for Mathematics,Math,9,"Functions-Linear ,Quadratic and Exponenetial",FLQE.1b,Recognize situations in which a quantity grows or decays by a constant percent rate per unit interval relative to another.
South Carolina College and Career Ready Standards for Mathematics,Math,10,"Functions-Linear ,Quadratic and Exponenetial",FLQE.1b,Recognize situations in which a quantity grows or decays by a constant percent rate per unit interval relative to another.
South Carolina College and Career Ready Standards for Mathematics,Math,11,"Functions-Linear ,Quadratic and Exponenetial",FLQE.1b,Recognize situations in which a quantity grows or decays by a constant percent rate per unit interval relative to another.
South Carolina College and Career Ready Standards for Mathematics,Math,12,"Functions-Linear ,Quadratic and Exponenetial",FLQE.1b,Recognize situations in which a quantity grows or decays by a constant percent rate per unit interval relative to another.
South Carolina College and Career Ready Standards for Mathematics,Math,9,"Functions-Linear ,Quadratic and Exponenetial",FLQE.2,"Create symbolic representations of linear and exponential functions, including arithmetic and geometric sequences, given graphs, verbal descriptions, and tables."
South Carolina College and Career Ready Standards for Mathematics,Math,10,"Functions-Linear ,Quadratic and Exponenetial",FLQE.2,"Create symbolic representations of linear and exponential functions, including arithmetic and geometric sequences, given graphs, verbal descriptions, and tables."
South Carolina College and Career Ready Standards for Mathematics,Math,11,"Functions-Linear ,Quadratic and Exponenetial",FLQE.2,"Create symbolic representations of linear and exponential functions, including arithmetic and geometric sequences, given graphs, verbal descriptions, and tables."
South Carolina College and Career Ready Standards for Mathematics,Math,12,"Functions-Linear ,Quadratic and Exponenetial",FLQE.2,"Create symbolic representations of linear and exponential functions, including arithmetic and geometric sequences, given graphs, verbal descriptions, and tables."
South Carolina College and Career Ready Standards for Mathematics,Math,9,"Functions-Linear ,Quadratic and Exponenetial",FLQE.3,"Observe using graphs and tables that a quantity increasing exponentially eventually exceeds a quantity increasing linearly, quadratically, or more generally as a polynomial function."
South Carolina College and Career Ready Standards for Mathematics,Math,10,"Functions-Linear ,Quadratic and Exponenetial",FLQE.3,"Observe using graphs and tables that a quantity increasing exponentially eventually exceeds a quantity increasing linearly, quadratically, or more generally as a polynomial function."
South Carolina College and Career Ready Standards for Mathematics,Math,11,"Functions-Linear ,Quadratic and Exponenetial",FLQE.3,"Observe using graphs and tables that a quantity increasing exponentially eventually exceeds a quantity increasing linearly, quadratically, or more generally as a polynomial function."
South Carolina College and Career Ready Standards for Mathematics,Math,12,"Functions-Linear ,Quadratic and Exponenetial",FLQE.3,"Observe using graphs and tables that a quantity increasing exponentially eventually exceeds a quantity increasing linearly, quadratically, or more generally as a polynomial function."
South Carolina College and Career Ready Standards for Mathematics,Math,9,"Functions-Linear ,Quadratic and Exponenetial",FLQE.4,"Express a logarithm as the solution to the exponential equation, ab<sup>ct</sup> = d where a, c, and d are numbers and the base b is 2, 10, or e; evaluate the logarithm using technology."
South Carolina College and Career Ready Standards for Mathematics,Math,10,"Functions-Linear ,Quadratic and Exponenetial",FLQE.4,"Express a logarithm as the solution to the exponential equation, ab<sup>ct</sup> = d where a, c, and d are numbers and the base b is 2, 10, or e; evaluate the logarithm using technology."
South Carolina College and Career Ready Standards for Mathematics,Math,11,"Functions-Linear ,Quadratic and Exponenetial",FLQE.4,"Express a logarithm as the solution to the exponential equation, ab<sup>ct</sup> = d where a, c, and d are numbers and the base b is 2, 10, or e; evaluate the logarithm using technology."
South Carolina College and Career Ready Standards for Mathematics,Math,12,"Functions-Linear ,Quadratic and Exponenetial",FLQE.4,"Express a logarithm as the solution to the exponential equation, ab<sup>ct</sup> = d where a, c, and d are numbers and the base b is 2, 10, or e; evaluate the logarithm using technology."
South Carolina College and Career Ready Standards for Mathematics,Math,9,"Functions-Linear ,Quadratic and Exponenetial",FLQE.5,Interpret the parameters in a linear or exponential function in terms of the context.
South Carolina College and Career Ready Standards for Mathematics,Math,10,"Functions-Linear ,Quadratic and Exponenetial",FLQE.5,Interpret the parameters in a linear or exponential function in terms of the context.
South Carolina College and Career Ready Standards for Mathematics,Math,11,"Functions-Linear ,Quadratic and Exponenetial",FLQE.5,Interpret the parameters in a linear or exponential function in terms of the context.
South Carolina College and Career Ready Standards for Mathematics,Math,12,"Functions-Linear ,Quadratic and Exponenetial",FLQE.5,Interpret the parameters in a linear or exponential function in terms of the context.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Functions-Trigonometry,FT.1,Understand that the radian measure of an angle is the length of the arc on the unit circle subtended by the angle.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Functions-Trigonometry,FT.1,Understand that the radian measure of an angle is the length of the arc on the unit circle subtended by the angle.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Functions-Trigonometry,FT.1,Understand that the radian measure of an angle is the length of the arc on the unit circle subtended by the angle.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Functions-Trigonometry,FT.1,Understand that the radian measure of an angle is the length of the arc on the unit circle subtended by the angle.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Functions-Trigonometry,FT.2,Define sine and cosine as functions of the radian measure of an angle in terms of the x- and y-coordinates of the point on the unit circle corresponding to that angle and explain how these definitions are extensions of the right triangle definitions.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Functions-Trigonometry,FT.2,Define sine and cosine as functions of the radian measure of an angle in terms of the x- and y-coordinates of the point on the unit circle corresponding to that angle and explain how these definitions are extensions of the right triangle definitions.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Functions-Trigonometry,FT.2,Define sine and cosine as functions of the radian measure of an angle in terms of the x- and y-coordinates of the point on the unit circle corresponding to that angle and explain how these definitions are extensions of the right triangle definitions.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Functions-Trigonometry,FT.2,Define sine and cosine as functions of the radian measure of an angle in terms of the x- and y-coordinates of the point on the unit circle corresponding to that angle and explain how these definitions are extensions of the right triangle definitions.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Functions-Trigonometry,FT.2a,"Define the tangent, cotangent, secant, and cosecant functions as ratios involving sine and cosine."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Functions-Trigonometry,FT.2a,"Define the tangent, cotangent, secant, and cosecant functions as ratios involving sine and cosine."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Functions-Trigonometry,FT.2a,"Define the tangent, cotangent, secant, and cosecant functions as ratios involving sine and cosine."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Functions-Trigonometry,FT.2a,"Define the tangent, cotangent, secant, and cosecant functions as ratios involving sine and cosine."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Functions-Trigonometry,FT.2b,"Write cotangent, secant, and cosecant functions as the reciprocals of tangent, cosine, and sine, respectively."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Functions-Trigonometry,FT.2b,"Write cotangent, secant, and cosecant functions as the reciprocals of tangent, cosine, and sine, respectively."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Functions-Trigonometry,FT.2b,"Write cotangent, secant, and cosecant functions as the reciprocals of tangent, cosine, and sine, respectively."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Functions-Trigonometry,FT.2b,"Write cotangent, secant, and cosecant functions as the reciprocals of tangent, cosine, and sine, respectively."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Functions-Trigonometry,FT.3,"Use special triangles to determine geometrically the values of sine, cosine, tangent for π/3, π/4, and π/6, and use the unit circle to express the values of sine, cosine, and tangent for π - x, π + x, and 2x - x in terms of their values for x, where x is any real number."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Functions-Trigonometry,FT.3,"Use special triangles to determine geometrically the values of sine, cosine, tangent for π/3, π/4, and π/6, and use the unit circle to express the values of sine, cosine, and tangent for π - x, π + x, and 2x - x in terms of their values for x, where x is any real number."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Functions-Trigonometry,FT.3,"Use special triangles to determine geometrically the values of sine, cosine, tangent for π/3, π/4, and π/6, and use the unit circle to express the values of sine, cosine, and tangent for π - x, π + x, and 2x - x in terms of their values for x, where x is any real number."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Functions-Trigonometry,FT.3,"Use special triangles to determine geometrically the values of sine, cosine, tangent for π/3, π/4, and π/6, and use the unit circle to express the values of sine, cosine, and tangent for π - x, π + x, and 2x - x in terms of their values for x, where x is any real number."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Functions-Trigonometry,FT.4,Use the unit circle to explain symmetry (odd and even) and periodicity of trigonometric functions.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Functions-Trigonometry,FT.4,Use the unit circle to explain symmetry (odd and even) and periodicity of trigonometric functions.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Functions-Trigonometry,FT.4,Use the unit circle to explain symmetry (odd and even) and periodicity of trigonometric functions.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Functions-Trigonometry,FT.4,Use the unit circle to explain symmetry (odd and even) and periodicity of trigonometric functions.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Functions-Trigonometry,FT.5,"Choose trigonometric functions to model periodic phenomena with specified amplitude, frequency, and midline."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Functions-Trigonometry,FT.5,"Choose trigonometric functions to model periodic phenomena with specified amplitude, frequency, and midline."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Functions-Trigonometry,FT.5,"Choose trigonometric functions to model periodic phenomena with specified amplitude, frequency, and midline."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Functions-Trigonometry,FT.5,"Choose trigonometric functions to model periodic phenomena with specified amplitude, frequency, and midline."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Functions-Trigonometry,FT.6,Define the six inverse trigonometric functions using domain restrictions for regions where the function is always increasing or always decreasing.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Functions-Trigonometry,FT.6,Define the six inverse trigonometric functions using domain restrictions for regions where the function is always increasing or always decreasing.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Functions-Trigonometry,FT.6,Define the six inverse trigonometric functions using domain restrictions for regions where the function is always increasing or always decreasing.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Functions-Trigonometry,FT.6,Define the six inverse trigonometric functions using domain restrictions for regions where the function is always increasing or always decreasing.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Functions-Trigonometry,FT.7,"Use inverse functions to solve trigonometric equations that arise in modeling contexts; evaluate the solutions using technology, and interpret them in terms of the context."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Functions-Trigonometry,FT.7,"Use inverse functions to solve trigonometric equations that arise in modeling contexts; evaluate the solutions using technology, and interpret them in terms of the context."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Functions-Trigonometry,FT.7,"Use inverse functions to solve trigonometric equations that arise in modeling contexts; evaluate the solutions using technology, and interpret them in terms of the context."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Functions-Trigonometry,FT.7,"Use inverse functions to solve trigonometric equations that arise in modeling contexts; evaluate the solutions using technology, and interpret them in terms of the context."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Functions-Trigonometry,FT.8,"Justify the Pythagorean, even/odd, and cofunction identities for sine and cosine using their unit circle definitions and symmetries of the unit circle and use the Pythagorean identity to find sinA, cosA, or tanA, given sinA, cosA, or tanA, and the quadrant of the angle."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Functions-Trigonometry,FT.8,"Justify the Pythagorean, even/odd, and cofunction identities for sine and cosine using their unit circle definitions and symmetries of the unit circle and use the Pythagorean identity to find sinA, cosA, or tanA, given sinA, cosA, or tanA, and the quadrant of the angle."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Functions-Trigonometry,FT.8,"Justify the Pythagorean, even/odd, and cofunction identities for sine and cosine using their unit circle definitions and symmetries of the unit circle and use the Pythagorean identity to find sinA, cosA, or tanA, given sinA, cosA, or tanA, and the quadrant of the angle."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Functions-Trigonometry,FT.8,"Justify the Pythagorean, even/odd, and cofunction identities for sine and cosine using their unit circle definitions and symmetries of the unit circle and use the Pythagorean identity to find sinA, cosA, or tanA, given sinA, cosA, or tanA, and the quadrant of the angle."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Functions-Trigonometry,FT.9,"Justify the sum and difference formulas for sine, cosine, and tangent and use them to solve problems."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Functions-Trigonometry,FT.9,"Justify the sum and difference formulas for sine, cosine, and tangent and use them to solve problems."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Functions-Trigonometry,FT.9,"Justify the sum and difference formulas for sine, cosine, and tangent and use them to solve problems."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Functions-Trigonometry,FT.9,"Justify the sum and difference formulas for sine, cosine, and tangent and use them to solve problems."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Geometry-Circles,GCI.1,Prove that all circles are similar.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Geometry-Circles,GCI.1,Prove that all circles are similar.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Geometry-Circles,GCI.1,Prove that all circles are similar.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Geometry-Circles,GCI.1,Prove that all circles are similar.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Geometry-Circles,GCI.2,"Identify and describe relationships among inscribed angles, radii, and chords; among inscribed angles, central angles, and circumscribed angles; and between radii and tangents to circles. Use those relationships to solve mathematical and real-world problems."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Geometry-Circles,GCI.2,"Identify and describe relationships among inscribed angles, radii, and chords; among inscribed angles, central angles, and circumscribed angles; and between radii and tangents to circles. Use those relationships to solve mathematical and real-world problems."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Geometry-Circles,GCI.2,"Identify and describe relationships among inscribed angles, radii, and chords; among inscribed angles, central angles, and circumscribed angles; and between radii and tangents to circles. Use those relationships to solve mathematical and real-world problems."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Geometry-Circles,GCI.2,"Identify and describe relationships among inscribed angles, radii, and chords; among inscribed angles, central angles, and circumscribed angles; and between radii and tangents to circles. Use those relationships to solve mathematical and real-world problems."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Geometry-Circles,GCI.3,"Construct the inscribed and circumscribed circles of a triangle using a variety of tools, including a compass, a straightedge, and dynamic geometry software, and prove properties of angles for a quadrilateral inscribed in a circle."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Geometry-Circles,GCI.3,"Construct the inscribed and circumscribed circles of a triangle using a variety of tools, including a compass, a straightedge, and dynamic geometry software, and prove properties of angles for a quadrilateral inscribed in a circle."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Geometry-Circles,GCI.3,"Construct the inscribed and circumscribed circles of a triangle using a variety of tools, including a compass, a straightedge, and dynamic geometry software, and prove properties of angles for a quadrilateral inscribed in a circle."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Geometry-Circles,GCI.3,"Construct the inscribed and circumscribed circles of a triangle using a variety of tools, including a compass, a straightedge, and dynamic geometry software, and prove properties of angles for a quadrilateral inscribed in a circle."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Geometry-Circles,GCI.4,"Construct a tangent line to a circle through a point on the circle, and construct a tangent line from a point outside a given circle to the circle; justify the process used for each construction."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Geometry-Circles,GCI.4,"Construct a tangent line to a circle through a point on the circle, and construct a tangent line from a point outside a given circle to the circle; justify the process used for each construction."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Geometry-Circles,GCI.4,"Construct a tangent line to a circle through a point on the circle, and construct a tangent line from a point outside a given circle to the circle; justify the process used for each construction."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Geometry-Circles,GCI.4,"Construct a tangent line to a circle through a point on the circle, and construct a tangent line from a point outside a given circle to the circle; justify the process used for each construction."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Geometry-Circles,GCI.5,Derive the formulas for the length of an arc and the area of a sector in a circle and apply these formulas to solve mathematical and real-world problems.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Geometry-Circles,GCI.5,Derive the formulas for the length of an arc and the area of a sector in a circle and apply these formulas to solve mathematical and real-world problems.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Geometry-Circles,GCI.5,Derive the formulas for the length of an arc and the area of a sector in a circle and apply these formulas to solve mathematical and real-world problems.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Geometry-Circles,GCI.5,Derive the formulas for the length of an arc and the area of a sector in a circle and apply these formulas to solve mathematical and real-world problems.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Congruence,GCO.1,"Define angle, perpendicular line, parallel line, line segment, ray, circle, and skew in terms of the undefined notions of point, line, and plane. Use geometric figures to represent and describe real-world objects."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Congruence,GCO.1,"Define angle, perpendicular line, parallel line, line segment, ray, circle, and skew in terms of the undefined notions of point, line, and plane. Use geometric figures to represent and describe real-world objects."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Congruence,GCO.1,"Define angle, perpendicular line, parallel line, line segment, ray, circle, and skew in terms of the undefined notions of point, line, and plane. Use geometric figures to represent and describe real-world objects."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Congruence,GCO.1,"Define angle, perpendicular line, parallel line, line segment, ray, circle, and skew in terms of the undefined notions of point, line, and plane. Use geometric figures to represent and describe real-world objects."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Congruence,GCO.2,"Represent translations, reflections, rotations, and dilations of objects in the plane by using paper folding, sketches, coordinates, function notation, and dynamic geometry software, and use various representations to help understand the effects of simple transformations and their compositions."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Congruence,GCO.2,"Represent translations, reflections, rotations, and dilations of objects in the plane by using paper folding, sketches, coordinates, function notation, and dynamic geometry software, and use various representations to help understand the effects of simple transformations and their compositions."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Congruence,GCO.2,"Represent translations, reflections, rotations, and dilations of objects in the plane by using paper folding, sketches, coordinates, function notation, and dynamic geometry software, and use various representations to help understand the effects of simple transformations and their compositions."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Congruence,GCO.2,"Represent translations, reflections, rotations, and dilations of objects in the plane by using paper folding, sketches, coordinates, function notation, and dynamic geometry software, and use various representations to help understand the effects of simple transformations and their compositions."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Congruence,GCO.3,"Describe rotations and reflections that carry a regular polygon onto itself and identify types of symmetry of polygons, including line, point, rotational, and self-congruence, and use symmetry to analyze mathematical situations."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Congruence,GCO.3,"Describe rotations and reflections that carry a regular polygon onto itself and identify types of symmetry of polygons, including line, point, rotational, and self-congruence, and use symmetry to analyze mathematical situations."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Congruence,GCO.3,"Describe rotations and reflections that carry a regular polygon onto itself and identify types of symmetry of polygons, including line, point, rotational, and self-congruence, and use symmetry to analyze mathematical situations."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Congruence,GCO.3,"Describe rotations and reflections that carry a regular polygon onto itself and identify types of symmetry of polygons, including line, point, rotational, and self-congruence, and use symmetry to analyze mathematical situations."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Congruence,GCO.4,"Develop definitions of rotations, reflections, and translations in terms of angles, circles, perpendicular lines, parallel lines, and line segments."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Congruence,GCO.4,"Develop definitions of rotations, reflections, and translations in terms of angles, circles, perpendicular lines, parallel lines, and line segments."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Congruence,GCO.4,"Develop definitions of rotations, reflections, and translations in terms of angles, circles, perpendicular lines, parallel lines, and line segments."
