Standard,Subject,Grade,Strand,Standard Number,Description
New York Standards,English,6,Writing,6W7,Gather relevant information from multiple sources; assess the credibility of each source; quote or paraphrase the data and conclusions of others; avoid plagiarism and provide basic bibliographic information for sources.
New York Standards,English,7,Writing,7W6,"Conduct research to answer questions, including self-generated questions, drawing on multiple sources and refocusing the inquiry when appropriate. Generate additional related questions for further research and investigation."
New York Standards,English,7,Writing,7W7,Gather relevant information from multiple sources; assess the credibility and accuracy of each source; quote or paraphrase the data and conclusions of others; avoid plagiarism and follow a standard format for citation.
New York Standards,English,8,Writing,8W6,"Conduct research to answer questions, including self-generated questions, drawing on multiple sources, refocusing the inquiry when appropriate. Generate additional related questions that allow for multiple avenues of exploration."
New York Standards,English,8,Writing,8W7,Gather relevant information from multiple sources; assess the credibility and accuracy of each source; quote or paraphrase the data and conclusions of others; avoid plagiarism and follow a standard format for citation.
New York Standards,English,9,Writing,9-10W6,"Conduct research to answer questions, including self-generated questions, or solve a problem; narrow or broaden the inquiry when appropriate. Synthesize multiple sources, demonstrating understanding of the subject under investigation."
New York Standards,English,10,Writing,9-10W6,"Conduct research to answer questions, including self-generated questions, or solve a problem; narrow or broaden the inquiry when appropriate. Synthesize multiple sources, demonstrating understanding of the subject under investigation."
New York Standards,English,9,Writing,9-10W7,"Gather relevant information from multiple sources, using advanced searches effectively; assess the usefulness of each source in answering the research question; integrate information into the text selectively to maintain the flow of ideas; avoid plagiarism and follow a standard format for citation."
New York Standards,English,10,Writing,9-10W7,"Gather relevant information from multiple sources, using advanced searches effectively; assess the usefulness of each source in answering the research question; integrate information into the text selectively to maintain the flow of ideas; avoid plagiarism and follow a standard format for citation."
New York Standards,English,11,Writing,11-12W6,"Conduct research through self-generated question, or solve a problem; narrow or broaden the inquiry when appropriate. Synthesize multiple sources, demonstrating understanding and analysis of the subject under investigation."
New York Standards,English,12,Writing,11-12W6,"Conduct research through self-generated question, or solve a problem; narrow or broaden the inquiry when appropriate. Synthesize multiple sources, demonstrating understanding and analysis of the subject under investigation."
New York Standards,English,11,Writing,11-12W7,"Gather relevant information from multiple sources, using advanced searches effectively; assess the strengths and limitations of each source in terms of the task, purpose, and audience; integrate information into the text selectively to maintain the flow of ideas; avoid plagiarism, overreliance on one source, and follow a standard format for citation."
New York Standards,English,12,Writing,11-12W7,"Gather relevant information from multiple sources, using advanced searches effectively; assess the strengths and limitations of each source in terms of the task, purpose, and audience; integrate information into the text selectively to maintain the flow of ideas; avoid plagiarism, overreliance on one source, and follow a standard format for citation."
New York Standards,English,Pre K,Speaking and Listening,PKSL1,Participate in collaborative conversations with diverse peers and adults in small and large groups and during play.
New York Standards,English,Pre K,Speaking and Listening,PKSL1.a,"Follow agreed-upon rules for discussions, including listening to others, taking turns, and staying on topic."
New York Standards,English,Pre K,Speaking and Listening,PKSL1.b,Participate in conversations through multiple exchanges.
New York Standards,English,Pre K,Speaking and Listening,PKSL1.c,Consider individual differences when communicating with others.
New York Standards,English,Pre K,Speaking and Listening,PKSL2,Interact with diverse formats and texts.
New York Standards,English,Pre K,Speaking and Listening,PKSL3,Identify the speaker.
New York Standards,English,K,Speaking and Listening,KSL1,Participate in collaborative conversations with diverse peers and adults in small and large groups and during play.
New York Standards,English,K,Speaking and Listening,KLS1.a,"Follow agreed-upon rules for discussions, including listening to others, taking turns, and staying on topic."
New York Standards,English,K,Speaking and Listening,KSL1.b,Participate in conversations through multiple exchanges.
New York Standards,English,K,Speaking and Listening,KLS1.c,Consider individual differences when communicating with others.
New York Standards,English,K,Speaking and Listening,KSL2,Participate in a conversation about features of diverse texts and formats.
New York Standards,English,K,Speaking and Listening,KSL3,Develop and answer questions to clarify what the speaker says.
New York Standards,English,1,Speaking and Listening,1SL1,"Participate in collaborative conversations with diverse peers and adults (e.g., in small and large groups and during play)."
New York Standards,English,1,Speaking and Listening,1SL1.a,"Follow agreed-upon rules for discussions and participate by actively listening, taking turns, and staying on topic."
New York Standards,English,1,Speaking and Listening,1SL1.b,Build on others' talk in conversations by responding to the comments of others through multiple exchanges.
New York Standards,English,1,Speaking and Listening,1SL1.c,Ask questions to clear up any confusion about topics and texts under discussion.
New York Standards,English,1,Speaking and Listening,1SL1.d,Consider individual differences when communicating with others.
New York Standards,English,1,Speaking and Listening,1SL2,Develop and answer questions about key details in diverse texts and formats.
New York Standards,English,1,Speaking and Listening,1SL3,Develop and answer questions to clarify what the speaker says and identify a speaker's point of view.
New York Standards,English,2,Speaking and Listening,2SL1,Participate in collaborative conversations with diverse peers and adults in small and large groups and during play.
New York Standards,English,2,Speaking and Listening,2LS1.a,"Follow agreed-upon rules for discussions and participate by actively listening, taking turns, and staying on topic."
New York Standards,English,2,Speaking and Listening,2SL1.b,Build on others' talk in conversations by linking their comments to the remarks of others through multiple exchanges.
New York Standards,English,2,Speaking and Listening,2SL1.c,Ask for clarification and further explanation as needed about topics and texts under discussion.
New York Standards,English,2,Speaking and Listening,2SL2.d,Consider individual differences when communicating with others.
New York Standards,English,2,Speaking and Listening,2SL2,Recount or describe key ideas or details of diverse texts and formats.
New York Standards,English,2,Speaking and Listening,2SL3,"Develop and answer questions about what a speaker says; agree or disagree with the speaker's point of view, providing a reason(s)."
New York Standards,English,3,Speaking and Listening,3SL1,"Participate and engage effectively in a range of collaborative discussions with diverse peers and adults, expressing ideas clearly, and building on those of others."
New York Standards,English,3,Speaking and Listening,3LS1.a,Come to discussions having read or studied required material; draw on that preparation and other information known about the topic to explore ideas under discussion.
New York Standards,English,3,Speaking and Listening,3SL1.b,"Follow agreed-upon norms for discussions by actively listening, taking turns, and staying on topic."
New York Standards,English,3,Speaking and Listening,3SL1.c,Ask questions to check understanding of information presented and link comments to the remarks of others.
New York Standards,English,3,Speaking and Listening,3SL1.d,Explains their own ideas and understanding of the discussion.
New York Standards,English,3,Speaking and Listening,3SL1.e,Consider individual differences when communicating with others.
New York Standards,English,3,Speaking and Listening,3SL2,"Determine the central ideas and supporting details or information presented in diverse texts and formats (e.g., including visual, quantitative, and oral)."
New York Standards,English,3,Speaking and Listening,3SL3,"Ask and answer questions in order to evaluate a speaker's point of view, offering appropriate elaboration and detail."
New York Standards,English,4,Speaking and Listening,4SL1,"Engage effectively in a range of collaborative discussions with diverse partners, expressing ideas clearly, and building on those of others."
New York Standards,English,4,Speaking and Listening,4LS1.a,"Come to discussions prepared, having read or studied required material; draw on that preparation and other information known about the topic to explore ideas under discussion."
New York Standards,English,4,Speaking and Listening,4SL1.b,Follow agreed-upon norms for discussions and carry out assigned roles.
New York Standards,English,4,Speaking and Listening,4SL1.c,"Pose and respond to specific questions to clarify or follow up on information, and make comments that contribute to the discussion and link to the remarks of others."
New York Standards,English,4,Speaking and Listening,4SL1.d,Review the relevant ideas expressed and explain their own ideas and understanding of the discussion.
New York Standards,English,4,Speaking and Listening,4SL2,"Paraphrase portions of information presented in diverse formats (e.g., including visual, quantitative, and oral)."
New York Standards,English,4,Speaking and Listening,4SL3,Identify and evaluate the reasons and evidence a speaker provides to support particular points.
New York Standards,English,5,Speaking and Listening,5SL1,"Engage effectively in a range of collaborative discussions with diverse partners; express ideas clearly and persuasively, and build on those of others."
New York Standards,English,5,Speaking and Listening,5LS1.a,"Come to discussions prepared, having read or studied required material; draw on that preparation and other information known about the topic to explore ideas under discussion."
New York Standards,English,5,Speaking and Listening,5SL1.b,Follow agreed-upon norms for discussions and carry out assigned roles.
New York Standards,English,5,Speaking and Listening,5SL1.c,Pose and respond to specific questions by making comments that contribute to the discussion and elaborate on the remarks of others.
New York Standards,English,5,Speaking and Listening,5SL1.d,Consider the ideas expressed and draw conclusion about information and knowledge gained from the discussions.
New York Standards,English,5,Speaking and Listening,5SL2,"Summarize information presented in diverse format (e.g., including visual, quantitative, and oral)."
New York Standards,English,5,Speaking and Listening,5SL3,Identify and evaluate the reasons and evidence a speaker provides to support particular points.
New York Standards,English,6,Speaking and Listening,6SL1,"Engage effectively in a range of collaborative discussions with diverse partners; express ideas clearly and persuasively, and build on those of others."
New York Standards,English,6,Speaking and Listening,6LS1.a,"Come to discussions prepared, having read or studied required material; draw on that preparation by referring to evidence on the topic, text, or issue to probe and reflect on ideas under discussion."
New York Standards,English,6,Speaking and Listening,6SL1.b,"Follow norms for collegial discussions, set specific goals and deadlines, and define individual roles as needed."
New York Standards,English,6,Speaking and Listening,6SL1.c,"Pose and respond to specific questions with elaboration and detail by making comments that contribute to the topic, text, or issue under discussion."
New York Standards,English,6,Speaking and Listening,6SL1.d,Consider the ideas expressed and demonstrate understanding of multiple perspectives through reflection and paraphrasing.
New York Standards,English,6,Speaking and Listening,6SL2,"Interpret information presented in diverse formats (e.g., including visual, quantitative, and oral) and explain how it relates to a topic, text, or issue under study."
New York Standards,English,6,Speaking and Listening,6SL3,"Delineate a speaker's argument and specific claims, distinguishing claims that are supported by reasons and evidence from claims that are not."
New York Standards,English,7,Speaking and Listening,7SL1,"Engage effectively in a range of collaborative discussions with diverse partners; express ideas clearly and persuasively, and build on those of others."
New York Standards,English,7,Speaking and Listening,7LS1.a,"Come to discussions prepared, having read or researched material under study; draw on that preparation by referring to evidence on the topic, text, or issue to probe and reflect on ideas under discussion."
New York Standards,English,7,Speaking and Listening,7SL1.b,"Follow norms for collegial discussions, track progress toward specific goals and deadlines, and define individual roles as needed."
New York Standards,English,7,Speaking and Listening,7SL1.c,Pose questions that elicit elaboration and respond to others' questions and comments with relevant observations and ideas that bring the discussion back on topic as needed.
New York Standards,English,7,Speaking and Listening,7SL1.d,"Acknowledge new information expressed by others and, when warranted, modify personal views."
New York Standards,English,7,Speaking and Listening,7SL2,"Analyze the central ideas and supporting details presented in diverse formats (e.g., including visual, quantitative, and oral) and explain how the ideas clarify and/or contribute to a topic, text, or issue under study."
New York Standards,English,7,Speaking and Listening,7SL3,"Delineate a speaker's argument and specific claims, evaluating for sound reasoning, and the relevance and sufficiency of the evidence."
New York Standards,English,8,Speaking and Listening,8SL1,"Engage effectively in a range of collaborative discussions with diverse partners; express ideas clearly and persuasively, and build on those of others."
New York Standards,English,8,Speaking and Listening,8LS1.a,"Come to discussions prepared, having read or researched material under study; draw on that preparation by referring to evidence on the topic, text, or issue to probe and reflect on ideas under discussion."
New York Standards,English,8,Speaking and Listening,8SL1.b,"Follow norms for collegial discussions and decision-making, track progress toward specific goals and deadlines, and define individual roles as needed."
New York Standards,English,8,Speaking and Listening,8SL1.c,"Pose questions that connect the ideas of several speakers and respond to others' questions and comments with relevant evidence, observations, and ideas."
New York Standards,English,8,Speaking and Listening,8SL1.d,"Acknowledge new information expressed by others, and, when warranted, qualify or justify personal views in light of the evidence presented."
New York Standards,English,8,Speaking and Listening,8SL2,"Analyze the purpose of information presented in diverse formats (e.g., including visual, quantitative, and oral) and evaluate the motives (e.g., social, commercial, political) behind its presentation."
New York Standards,English,8,Speaking and Listening,8SL3,"Delineate a speaker's argument and specific claims, evaluating for sound reasoning, and the relevance and sufficiency of the evidence; identify when irrelevant evidence is introduced."
New York Standards,English,9,Speaking and Listening,9-10SL1,"Initiate and participate effectively in a range of collaborative discussions with diverse partners on complex topics, texts, and issues; express ideas clearly and persuasively, and build on those of others."
New York Standards,English,10,Speaking and Listening,9-10SL1,"Initiate and participate effectively in a range of collaborative discussions with diverse partners on complex topics, texts, and issues; express ideas clearly and persuasively, and build on those of others."
New York Standards,English,9,Speaking and Listening,9-10LS1.a,"Come to discussions prepared, having read and researched material under study; draw on that preparation by referring to evidence to stimulate a thoughtful, well-reasoned exchange of ideas."
New York Standards,English,10,Speaking and Listening,9-10LS1.a,"Come to discussions prepared, having read and researched material under study; draw on that preparation by referring to evidence to stimulate a thoughtful, well-reasoned exchange of ideas."
New York Standards,English,9,Speaking and Listening,9-10SL1.b,"Work with peers to set norms for collegial discussions and decision-making, establish clear goals, deadlines, and individual roles as needed."
New York Standards,English,10,Speaking and Listening,9-10SL1.b,"Work with peers to set norms for collegial discussions and decision-making, establish clear goals, deadlines, and individual roles as needed."
New York Standards,English,9,Speaking and Listening,9-10SL1.c,"Pose and respond to questions that relate the discussion to broader themes or ideas; actively incorporate others into the discussion; and clarify, verify, or challenge ideas and conclusions."
New York Standards,English,10,Speaking and Listening,9-10SL1.c,"Pose and respond to questions that relate the discussion to broader themes or ideas; actively incorporate others into the discussion; and clarify, verify, or challenge ideas and conclusions."
New York Standards,English,9,Speaking and Listening,9-10SL1.d,"Respond thoughtfully to diverse perspectives, summarize points of agreement and disagreement, and, when warranted, qualify or justify personal views and understanding and make new connections in light of the evidence and reasoning presented."
New York Standards,English,10,Speaking and Listening,9-10SL1.d,"Respond thoughtfully to diverse perspectives, summarize points of agreement and disagreement, and, when warranted, qualify or justify personal views and understanding and make new connections in light of the evidence and reasoning presented."
New York Standards,English,9,Speaking and Listening,9-10SL2,"Integrate multiple sources of information presented in diverse formats (e.g., including visual, quantitative, and oral), evaluating the credibility, accuracy, and relevance of each source."
New York Standards,English,10,Speaking and Listening,9-10SL2,"Integrate multiple sources of information presented in diverse formats (e.g., including visual, quantitative, and oral), evaluating the credibility, accuracy, and relevance of each source."
New York Standards,English,9,Speaking and Listening,9-10SL3,"Evaluate a speaker's point of view, reasoning, and use of evidence and rhetoric; identify any fallacious reasoning or exaggerated or distorted evidence."
New York Standards,English,10,Speaking and Listening,9-10SL3,"Evaluate a speaker's point of view, reasoning, and use of evidence and rhetoric; identify any fallacious reasoning or exaggerated or distorted evidence."
New York Standards,English,11,Speaking and Listening,11-12SL1,"Initiate and participate effectively in a range of collaborative discussions with diverse partners on complex topics, texts, and issues; express ideas clearly and persuasively, and build on those of others."
New York Standards,English,12,Speaking and Listening,11-12SL1,"Initiate and participate effectively in a range of collaborative discussions with diverse partners on complex topics, texts, and issues; express ideas clearly and persuasively, and build on those of others."
New York Standards,English,11,Speaking and Listening,11-12LS1.a,"Come to discussions prepared, having read and researched material under study; draw on that preparation by referring to evidence to stimulate a thoughtful, well-reasoned exchange of ideas."
New York Standards,English,12,Speaking and Listening,11-12LS1.a,"Come to discussions prepared, having read and researched material under study; draw on that preparation by referring to evidence to stimulate a thoughtful, well-reasoned exchange of ideas."
New York Standards,English,11,Speaking and Listening,11-12SL1.b,"Work with peers to set norms for collegial discussions and decision-making, establish clear goals, deadlines, and individual roles as needed."
New York Standards,English,12,Speaking and Listening,11-12SL1.b,"Work with peers to set norms for collegial discussions and decision-making, establish clear goals, deadlines, and individual roles as needed."
New York Standards,English,11,Speaking and Listening,11-12SL1.c,"Pose and respond to questions that probe reasoning and evidence; address a full range of positions; clarify, verify, or challenge ideas and conclusions; and promote divergent and creative perspectives."
New York Standards,English,12,Speaking and Listening,11-12SL1.c,"Pose and respond to questions that probe reasoning and evidence; address a full range of positions; clarify, verify, or challenge ideas and conclusions; and promote divergent and creative perspectives."
New York Standards,English,11,Speaking and Listening,11-12SL1.d,"Respond thoughtfully to diverse perspectives; synthesize comments, claims, and evidence made on all sides of an issue; resolve contradictions when possible; and determine what additional information or research is required to deepen the investigation or complete the task."
New York Standards,English,12,Speaking and Listening,11-12SL1.d,"Respond thoughtfully to diverse perspectives; synthesize comments, claims, and evidence made on all sides of an issue; resolve contradictions when possible; and determine what additional information or research is required to deepen the investigation or complete the task."
New York Standards,English,11,Speaking and Listening,11-12SL2,"Integrate multiple sources of information presented in diverse formats (e.g., including visual, quantitative, and oral). Evaluate the credibility and accuracy of each source, and note any discrepancies among the data to make informed decisions and solve problems."
New York Standards,English,12,Speaking and Listening,11-12SL2,"Integrate multiple sources of information presented in diverse formats (e.g., including visual, quantitative, and oral). Evaluate the credibility and accuracy of each source, and note any discrepancies among the data to make informed decisions and solve problems."
New York Standards,English,11,Speaking and Listening,11-12SL3,"Evaluate a speaker's point of view, reasoning, and use of evidence and rhetoric; assess the premises and connections among ideas, diction, and tone."
New York Standards,English,12,Speaking and Listening,11-12SL3,"Evaluate a speaker's point of view, reasoning, and use of evidence and rhetoric; assess the premises and connections among ideas, diction, and tone."
New York Standards,English,Pre K,Speaking and Listening,PKSL4,"Describe familiar people, places, things, and events."
New York Standards,English,Pre K,Speaking and Listening,PKSL5,Create a visual display.
New York Standards,English,Pre K,Speaking and Listening,PKSL6,"Express thoughts, feelings, and ideas."
New York Standards,English,K,Speaking and Listening,KSL4,"Describe familiar people, places, things, and events with detail."
New York Standards,English,K,Speaking and Listening,KSL5,Create and/or utilize existing visual displays to support descriptions.
New York Standards,English,K,Speaking and Listening,KSL6,"Express thoughts, feelings, and ideas."
New York Standards,English,1,Speaking and Listening,1SL4,"Describe familiar people, places, things, and events with relevant details expressing ideas clearly."
New York Standards,English,1,Speaking and Listening,1SL5,"Create or utilize existing visual displays to support descriptions to clarify ideas, thoughts, and feelings."
New York Standards,English,1,Speaking and Listening,1SL6,"Express thoughts, feelings, and ideas clearly, using complete sentences when appropriate to task, situation, and audience."
New York Standards,English,2,Speaking and Listening,2SL4,"Describe people, places, things, and events with relevant details, expressing ideas and feelings clearly."
New York Standards,English,2,Speaking and Listening,2SL5,"Include digital media and/or visual displays in presentations to clarify or support ideas, thoughts, and feelings."
New York Standards,English,2,Speaking and Listening,2SL6,"Express thoughts, feelings, and ideas clearly, adapting language according to context."
New York Standards,English,3,Speaking and Listening,3SL4,"Report on a topic or text, tell a story, or recount an experience with appropriate facts and relevant, descriptive details, speaking clearly at an understandable pace."
New York Standards,English,3,Speaking and Listening,3SL5,Include digital media and/or visual displays in presentations to emphasize certain facts or details.
New York Standards,English,3,Speaking and Listening,3SL6,Identify contexts that call for academic English or informal discourse.
New York Standards,English,4,Speaking and Listening,4SL4,"Report on a topic or text, tell a story, or recount an experience with appropriate facts and relevant, descriptive details, speaking clearly at an understandable pace and volume appropriate for audience."
New York Standards,English,4,Speaking and Listening,4SL5,Include digital media and/or visual displays in presentations to emphasize central ideas or themes.
New York Standards,English,4,Speaking and Listening,4SL6,Distinguish between contexts that call for formal English versus/or informal discourse; use formal English when appropriate to task and situation.
New York Standards,English,5,Speaking and Listening,5SL4,"Report on a topic or text, sequencing ideas logically and using appropriate facts and relevant, descriptive details to support central ideas or themes; speak clearly at an understandable pace and volume appropriate for audience."
New York Standards,English,5,Speaking and Listening,5SL5,Include digital media and/or visual displays in presentations to emphasize and enhance central ideas or themes.
New York Standards,English,5,Speaking and Listening,5SL6,"Adapt speech to a variety of contexts and tasks, using formal English when appropriate."
New York Standards,English,6,Speaking and Listening,6SL4,"Present claims and findings, sequencing ideas logically and using relevant descriptions, facts, and details to accentuate central ideas or themes; use appropriate eye contact, adequate volume, and clear enunciation."
New York Standards,English,6,Speaking and Listening,6SL5,Include digital media and/or visual displays in presentations to clarify information and emphasize and enhance central ideas or themes.
New York Standards,English,6,Speaking and Listening,6SL6,"Adapt speech to a variety of contexts and tasks, demonstrating command of formal English when indicated or appropriate."
New York Standards,English,7,Speaking and Listening,7SL4,"Present claims and findings, emphasizing salient points in a focused, coherent manner with relevant descriptions, facts, details, and examples; use appropriate eye contact, adequate volume, and clear enunciation."
New York Standards,English,7,Speaking and Listening,7SL5,Include digital media and/or visual displays in presentations to clarify claims and findings and emphasize salient points.
New York Standards,English,7,Speaking and Listening,7SL6,"Adapt speech to a variety of contexts and tasks, demonstrating command of formal English when indicated or appropriate."
New York Standards,English,8,Speaking and Listening,8SL4,"Present claims and findings, emphasizing salient points in a focused, coherent manner with relevant evidence, valid reasoning, and well-chosen details; use appropriate eye contact, adequate volume, and clear enunciation."
New York Standards,English,8,Speaking and Listening,8SL5,"Integrate digital media and/or visual displays in presentations to clarify information, strengthen claims and evidence, and add elements of interest to engage the audience."
New York Standards,English,8,Speaking and Listening,8SL6,"Adapt speech to a variety of contexts and tasks, demonstrating command of formal English when indicated or appropriate."
New York Standards,English,9,Speaking and Listening,9-10SL4,"Present claims, findings, and supporting evidence clearly, concisely, and logically; organization, development, substance, and style are appropriate to task, purpose, and audience."
New York Standards,English,10,Speaking and Listening,9-10SL4,"Present claims, findings, and supporting evidence clearly, concisely, and logically; organization, development, substance, and style are appropriate to task, purpose, and audience."
New York Standards,English,9,Speaking and Listening,9-10SL5,"Make strategic use of digital media and/or visual displays in presentations to enhance understanding of findings, reasoning, and evidence, and to add elements of interest to engage the audience."
New York Standards,English,10,Speaking and Listening,9-10SL5,"Make strategic use of digital media and/or visual displays in presentations to enhance understanding of findings, reasoning, and evidence, and to add elements of interest to engage the audience."
New York Standards,English,9,Speaking and Listening,9-10SL6,"Adapt speech to a variety of contexts and tasks, demonstrating command of formal English when indicated or appropriate."
New York Standards,English,10,Speaking and Listening,9-10SL6,"Adapt speech to a variety of contexts and tasks, demonstrating command of formal English when indicated or appropriate."
New York Standards,English,11,Speaking and Listening,11-12SL4,"Present claims, findings, and supporting evidence, conveying a clear and distinct perspective; alternative or opposing perspectives are addressed; organization, development, substance, and style are appropriate to task, purpose, and audience."
New York Standards,English,12,Speaking and Listening,11-12SL4,"Present claims, findings, and supporting evidence, conveying a clear and distinct perspective; alternative or opposing perspectives are addressed; organization, development, substance, and style are appropriate to task, purpose, and audience."
New York Standards,English,11,Speaking and Listening,11-12SL5,"Make strategic use of digital media and/or visual displays in presentations to enhance understanding of findings, reasoning, and evidence, and to add elements of interest to engage the audience."
New York Standards,English,12,Speaking and Listening,11-12SL5,"Make strategic use of digital media and/or visual displays in presentations to enhance understanding of findings, reasoning, and evidence, and to add elements of interest to engage the audience."
New York Standards,English,11,Speaking and Listening,11-12SL6,"Adapt speech to a variety of contexts and tasks, demonstrating a command of formal English when indicated or appropriate."
New York Standards,English,12,Speaking and Listening,11-12SL6,"Adapt speech to a variety of contexts and tasks, demonstrating a command of formal English when indicated or appropriate."
New York Standards,English,Pre K,Language,PKL3,Begins in grade 2
New York Standards,English,K,Language,KL3,Begins in grade 2.
New York Standards,English,1,Language,1L3,Begins in grade 2
New York Standards,English,2,Language,2L3,"Use knowledge of language and its conventions when writing, speaking, reading, or listening."
New York Standards,English,2,Language,2L3.a,Compare academic and conversational uses of English.
New York Standards,English,3,Language,3L3,Recognize differences between the conventions of spoken conversational English and academic English; signal this awareness by selecting conversational or academic forms when speaking or writing.
New York Standards,English,3,Language,3L3.a,Choose words and phrases for effect. 3L3b: Recognize and observe differences between the conventions of spoken and written academic English.
New York Standards,English,4,Language,4L3,"Use knowledge of language and its conventions when writing, speaking, reading, or listening."
New York Standards,English,4,Language,4L3.a,Choose words and phrases to convey ideas precisely.
New York Standards,English,4,Language,4L3.b,Choose punctuation for effect.
New York Standards,English,4,Language,4L3.c,"Distinguish between contexts that call for formal English (e.g., presenting ideas) and situations where informal discourse is appropriate (e.g., small-group discussion)."
New York Standards,English,5,Language,5L3,"Use knowledge of language and its conventions when writing, speaking, reading, or listening."
New York Standards,English,5,Language,5L3.a,"Expand, combine, and reduce sentences for meaning, reader/listener interest, and style."
New York Standards,English,5,Language,5L3.b,"Compare and contrast the varieties of English (e.g., dialects, registers) used in stories, dramas, or poems."
New York Standards,English,6,Language,6L3,"Use knowledge of language and its conventions when writing, speaking, reading, or listening."
New York Standards,English,6,Language,6L3.a,"Vary sentence patterns for meaning, reader/listener interest, and style."
New York Standards,English,6,Language,6L3.b,Maintain consistency in style and tone.
New York Standards,English,7,Language,7L3,"Use knowledge of language and its conventions when writing, speaking, reading, or listening."
New York Standards,English,7,Language,7L3.a,"Choose language that expresses ideas precisely and concisely, recognizing and eliminating wordiness and redundancy."
New York Standards,English,8,Language,8L3,"Use knowledge of language and its conventions when writing, speaking, reading, or listening."
New York Standards,English,8,Language,8L3.a,"Use verbs in the active and passive voice and in the conditional and subjunctive mood to achieve particular effects (e.g., emphasizing the actor or the action; expressing uncertainty or describing a state contrary to fact)."
New York Standards,English,9,Language,9-10L3,"Apply knowledge of language to understand how language functions in different contexts, to make effective choices for meaning or style, and to comprehend more fully when reading or listening."
New York Standards,English,10,Language,9-10L3,"Apply knowledge of language to understand how language functions in different contexts, to make effective choices for meaning or style, and to comprehend more fully when reading or listening."
New York Standards,English,9,Language,9-10L3.a,Write and edit work so that it conforms to the guidelines in a professionally recognized style manual appropriate for the discipline and writing type.
New York Standards,English,10,Language,9-10L3.a,Write and edit work so that it conforms to the guidelines in a professionally recognized style manual appropriate for the discipline and writing type.
New York Standards,English,11,Language,11-12L3,"Apply knowledge of language to understand how language functions in different contexts, to make effective choices for meaning or style, and to comprehend more fully when reading or listening."
New York Standards,English,12,Language,11-12L3,"Apply knowledge of language to understand how language functions in different contexts, to make effective choices for meaning or style, and to comprehend more fully when reading or listening."
New York Standards,English,11,Language,11-12L3.a,"Vary syntax for effect, consulting references for guidance as needed; apply an understanding of syntax to the study of complex texts when reading."
New York Standards,English,12,Language,11-12L3.a,"Vary syntax for effect, consulting references for guidance as needed; apply an understanding of syntax to the study of complex texts when reading."
New York Standards,English,Pre K,Language,PKL4,"Explore and use new vocabulary in child-centered, authentic, play-based experiences."
New York Standards,English,Pre K,Language,PKL5,Explore and discuss word relationships and word meanings.
New York Standards,English,Pre K,Language,PKL5.a,"Sort common objects into categories (e.g., shapes, foods) for understanding of the concepts the categories represent."
New York Standards,English,Pre K,Language,PKL5.b,"Demonstrate understanding of frequently occurring words by relating them to their opposites (e.g., hot/cold)."
New York Standards,English,Pre K,Language,PKL5.c,Use words to identify and describe the world around them.
New York Standards,English,Pre K,Language,PKL6,"Use words and phrases acquired through language rich experiences, conversations, reading and being read to, responding to texts, and child-centered, play-based experiences."
New York Standards,English,K,Language,KL4,"Explore and use new vocabulary and multiple-meaning words and phrases in authentic experiences, including, but not limited to the following."
New York Standards,English,K,Language,KL4.a,"Identify new meanings for familiar words and apply them accurately (e.g., knowing duck is a bird and learning the verb to duck)."
New York Standards,English,K,Language,KL4.b,"Use the most frequently occurring inflections and affixes (e.g., -ed, -s, re-, un-, pre-, -ful, -less) as a clue to the meaning of a word."
New York Standards,English,K,Language,KL5,Explore and discuss word relationships and word meanings.
New York Standards,English,K,Language,KL5.a,"Sort common objects into categories (e.g., shapes, foods) for understanding of the concepts the categories represent."
New York Standards,English,K,Language,KL5.b,Demonstrate understanding of frequently occurring verbs and adjectives by relating them to their opposites (antonyms).
New York Standards,English,K,Language,KL5.c,"Use words to identify and describe the world, making connections between words and their use (e.g., places at home that are colorful)."
New York Standards,English,K,Language,KL5.d,"Explore variations among verbs that describe the same general action (e.g., walk, march, gallop) by acting out the meanings."
New York Standards,English,K,Language,KL6,"Use words and phrases acquired through conversations, reading and being read to, and responding to."
New York Standards,English,1,Language,1L4,"Determine or clarify the meaning of unknown and multiple-meaning words and phrases, choosing flexibly from an array of strategies."
New York Standards,English,1,Language,1L4.a,Use sentence-level context as a clue to the meaning of a word or phrase.
New York Standards,English,1,Language,1L4.b,Use frequently occurring affixes as a clue to the meaning of a word.
New York Standards,English,1,Language,1L4.c,"Identify frequently occurring root words (e.g., look) and their inflectional forms (e.g., looks, looked, looking)."
New York Standards,English,1,Language,1L5,Demonstrate understanding of word relationships and nuances in word meanings.
New York Standards,English,1,Language,1L5.a,"Sort words into categories (e.g., colors, clothing) to gain a sense of the concepts the categories represent."
New York Standards,English,1,Language,1L5.b,"Define words by category and by one or more key attributes (e.g., a duck is a bird that swims; a tiger is a large cat with stripes)."
New York Standards,English,1,Language,1L5.c,"Use words for identification and description, making connections between words and their use (e.g., places at home that are cozy)."
New York Standards,English,1,Language,1L5.d,"Distinguish shades of meaning among verbs differing in manner (e.g., look, peek, glance, stare, glare, scowl) and adjectives differing in intensity (e.g., large, gigantic) by defining or choosing them or by acting out the meanings."
New York Standards,English,1,Language,1L6,"Use words and phrases acquired through conversations, reading and being read to, and responding to texts, including using frequently occurring conjunctions to signal simple relationships (e.g., because)."
New York Standards,English,2,Language,2L4,"Determine or clarify the meaning of unknown and multiple-meaning words and phrases, choosing flexibly from an array of strategies."
